TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,PPFD_IN,VPD,RH,PA,TA,P,TS_1,TS_2,TS_3,WTD,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,LW_IN_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20060101,0.24625999999999998,4.742675,0.1330125,10.173333333333334,0.1018473,-0.2643890577507596,-0.5552170212765958,0.227761112772442,92.6574042553192,97.86353978723406,-8.923957446808512,21.40099999999999,0.22034042553191496,0.8159787234042556,1.7316808510638293,-9999,-0.048365057404255306,0.20752829787234045,0.0008890963829787232,0.1143681489361702,278.595744680851,1.0234468085106383,0.25589425531914906,0.19304091489361727,0.021572829787234047,9.658379723404254,0.11091489361702128,276.13000000000005,-0.5552170212765958,0.008212765957446811,92.6574042553192,97.8635744680851,-8.923957446808512,21.40099999999999,-9999,1.0234468085106383,-0.3666463856780375,0.17780512758749534,10.77342702505748,1.0
20060102,0.33649375000000004,-2.4351647058823525,-0.6415058823529411,9.04,0.15280863333333328,-0.21024206349206345,-0.4415083333333335,0.2606620938938859,92.91831249999996,98.17870104166668,-6.803645833333333,9.911,0.21741666666666667,0.8077083333333333,1.7169583333333331,-9999,-0.039776515625,0.25145875,0.001221527083333333,0.16911766666666664,200.20833333333331,1.6683333333333332,0.29123499999999997,-2.360799020833332,-0.2680074375,9.307499020833333,0.15283333333333335,281.12829166666654,-0.4415083333333335,0.008062500000000002,92.91831249999996,98.17872916666664,-6.803645833333333,9.911,-9999,1.6683333333333332,-0.5270373717793794,0.22256996824295294,10.266657984749934,1.0
20060103,-9999,-9999,-9999,-9999,0.05335,-0.2078700396825396,-0.4365270833333334,0.25563764049497,92.12347916666666,99.06014312499997,-8.4005,0.0,0.2158125,0.799020833333333,1.7034374999999995,-9999,-0.07493089583333336,0.2181860416666667,0.001235060416666667,0.12694577083333333,231.1875,0.5333541666666667,0.2931185416666668,-3.0988695833333324,-0.08630120833333332,9.318102312499997,0.15441666666666667,255.62900000000016,-0.4365270833333334,0.010104166666666671,92.12347916666666,99.0601041666667,-8.4005,0.0,-9999,0.5333541666666667,-0.4860726083013104,0.16483360688803114,10.14055070379879,1.0
20060104,0.20664117647058824,-5.845966666666667,0.38577222222222224,9.409285714285717,0.18425253333333333,-0.03979365079365076,-0.08356666666666672,0.4395682198754529,88.31922916666667,99.823474375,-6.655166666666666,14.198000000000004,0.21347916666666664,0.7890833333333332,1.689729166666667,-9999,-0.006049417083333335,0.2520897916666668,0.0024379395833333327,0.16931895833333332,157.9375,2.438520833333333,0.2581389583333333,-5.474275000000001,-0.04925491666666668,9.362972458333333,0.30697916666666664,270.16966666666667,-0.08356666666666672,0.08620833333333333,88.31922916666667,99.82341666666667,-6.655166666666666,14.198000000000004,-9999,2.438520833333333,-0.09236105479066804,0.17616538992440112,9.661345170709156,1.0
20060105,0.41637777777777774,-20.18227272727273,0.2718636363636364,10.581,0.22335783333333328,0.16530555555555548,0.3471416666666666,0.8676739859355759,86.30037499999997,99.49173645833334,-1.1245833333333333,7.786000000000002,0.21043750000000008,0.7800416666666666,1.6751041666666664,-9999,-0.05541441041666665,0.37241208333333337,0.0039532645833333345,0.4042310416666666,224.66666666666663,2.8052083333333333,0.4278277083333333,-11.775447916666666,-0.6567493749999996,10.141329937500002,0.5019375,279.4678541666669,0.3471458333333333,0.6628125,86.30037499999997,99.49177083333332,-1.1245833333333333,7.786000000000002,-9999,2.8052083333333333,-0.034377405147617564,0.20400239943446907,9.796555741903893,1.0
20060106,-9999,-9999,-9999,-9999,-9999,0.479970238095238,1.0079374999999997,0.36187314178841457,90.32197777777776,99.99099895833336,-8.603354166666668,0.0,0.21079166666666668,0.7740125000000001,1.6638749999999998,-9999,-0.10066016666666666,0.212254375,0.00649316875,0.1624182916666667,135.93478260869566,0.772625,0.31291541666666656,-7.5088625,-1.0732091666666663,14.1162915,0.8304999999999999,236.73881249999994,1.0079499999999992,0.07083333333333337,90.27272916666664,99.99097916666665,-8.603375000000002,0.0,-9999,0.7726249999999998,-0.42770125407834864,0.15989112173119427,9.715082637200117,1.0
20060107,-9999,-9999,-9999,-9999,0.0527192,0.23908531746031744,0.5020791666666664,0.25098902424209385,89.20187500000002,99.93560833333332,-12.572458333333335,0.0,0.21025,0.7673333333333329,1.6507916666666669,-9999,-0.15119020833333324,0.13108356250000006,0.004621877083333332,0.0538956875,234.9787234042553,0.61265625,0.2822745833333334,-3.48393125,-0.7318370833333333,16.59691166666667,0.5864583333333334,259.1922500000002,0.5020687499999998,0.013520833333333341,89.20187500000002,99.9355625,-12.572458333333335,0.0,-9999,0.6126458333333334,-0.4385146122335957,0.1633048296259181,9.719180779425306,1.0
20060108,0.0674333333333333,3.7883,0.371125,1.25,0.06425919999999999,0.2801488095238098,0.5883125,0.20514493422188654,80.40970833333331,99.63045645833336,-21.87479166666667,0.0,0.2126666666666667,0.7648958333333332,1.6429375000000006,-9999,0.242750625,0.036489437500000006,0.005165345833333335,0.008195295625,162.27083333333334,0.663625,-0.20626187500000004,-0.5150145833333339,0.4611584166666667,9.160548708333332,0.6593541666666667,234.72018750000007,0.5883270833333333,0.0,80.40970833333331,99.63045833333332,-21.87479166666667,0.0,-9999,0.663625,-0.4325936459278668,0.15379152106154834,9.393835306319598,1.0
20060109,-0.012985714285714284,-2.4981125,-0.8222625,22.063333333333336,0.20159085714285715,0.3143184523809525,0.6600687499999998,0.20051503099578025,79.95966666666669,98.64118395833331,-22.372104166666666,5.827999999999999,0.2111250000000001,0.7578541666666666,1.6305000000000005,-9999,0.4320481458333332,0.03106593958333333,0.00549653125,0.0074044325,180.0,1.1947291666666668,-0.4009825833333331,1.8810333333333331,0.5860501041666665,7.268026687499997,0.701375,223.67922916666657,0.660077083333333,0.01781250000000001,79.95966666666669,98.64116666666666,-22.372104166666666,5.827999999999999,-9999,1.1947291666666668,-0.5307881771515683,0.13273654000514315,12.257325972734936,1.0
20060110,0.24268,-15.05994,-1.53516,8.325,0.3802849782608696,0.2464325396825397,0.5175083333333331,0.3902418486050297,86.52939583333333,96.6256527083333,-9.797020833333333,3.1960000000000006,0.20291666666666672,0.7437291666666664,1.6112083333333331,-9999,-0.04560887499999999,0.16303250000000002,0.0046691225,0.09656610416666672,182.58333333333331,4.172437500000002,0.2086404166666667,-1.4313217083333338,-0.2419353749999999,6.869128333333332,0.594,254.82502083333333,0.5175229166666663,0.13770833333333335,86.52939583333333,96.62564583333334,-9.797020833333333,3.1960000000000006,-9999,4.172437500000002,-0.4027367582573112,0.16436691626974015,9.665340668591627,1.0
20060111,0.266525,-7.588947058823531,-0.929970588235294,7.184444444444447,0.2773838571428571,0.022936507936507908,0.04816666666666683,0.3167089065756724,91.768625,95.69188687500002,-4.979041666666667,29.697999999999983,0.19883333333333333,0.7350208333333333,1.5965625000000003,-9999,-0.014851833333333325,0.23766166666666666,0.0029030833333333326,0.237290125,164.83333333333334,3.370020833333333,0.2525137499999999,-7.277285833333332,-1.0012817500000002,8.022029854166664,0.3663125,268.36685416666666,0.04816666666666683,0.08700000000000001,91.768625,95.69189583333332,-4.979041666666667,29.697999999999983,-9999,3.370020833333333,-0.6126179106008006,0.1768207099838485,9.708713227227674,1.0
20060112,0.32908666666666675,-25.907063157894736,-4.1338210526315775,12.39,0.34427938095238103,0.6202569444444445,1.302539583333333,0.9204066102932064,85.399375,95.34842770833332,0.3002083333333333,19.509999999999977,0.19495833333333332,0.7281874999999999,1.5830000000000002,-9999,0.07272675,0.30908166666666664,0.007275808333333334,0.4531097916666664,247.89583333333331,4.633708333333335,0.2363545833333334,-20.790379166666664,-3.3852333333333324,9.95320066666667,0.9390833333333332,266.5495208333333,1.3025562499999996,1.2760833333333341,85.399375,95.34843750000003,0.3002083333333333,19.509999999999977,-9999,4.633708333333335,-1.4923694321086147,0.20440121139215786,10.21333961691268,1.0
20060113,0.5451428571428572,-20.662000000000006,-3.7724875,10.523333333333332,0.3186635483870968,0.5551527777777782,1.1658208333333329,0.9311832195637032,81.99212499999999,97.74172333333335,-2.776145833333333,1.768000000000001,0.19485416666666655,0.7238333333333333,1.57275,-9999,-0.09383367729166664,0.22888125,0.0068041625,0.30931375,205.08333333333331,2.695979166666666,0.32271541666666675,-12.046612499999995,-1.898131458333333,8.643845416666668,0.8749166666666667,247.60758333333328,1.1658291666666665,0.6237708333333335,81.99212499999999,97.7416875,-2.776145833333333,1.768000000000001,-9999,2.695979166666666,-0.6989214568169214,0.20340887546962808,9.321355397420284,1.0
20060114,0.10484444444444443,-5.870587000000001,-0.7309,9.059285714285718,0.19314747058823525,0.1297757936507937,0.2725291666666666,0.521587727041439,90.37035416666667,97.87874583333335,-2.188458333333334,0.0,0.19270833333333331,0.7195416666666669,1.5611250000000003,-9999,-0.005575979166666668,0.2160920833333333,0.003599372916666667,0.3356602083333334,171.0625,2.5226458333333333,0.22166708333333346,-8.660811250000002,-1.2521085416666655,8.795034374999998,0.4538958333333334,284.90458333333333,0.2725291666666666,0.19881249999999995,90.37035416666667,97.87870833333336,-2.188458333333334,0.0,-9999,2.5226458333333333,-0.5111942792068931,0.1298345550442588,9.123142103418061,1.0
20060115,-0.14884999999999998,-25.5154,-5.10018,6.7375,0.23733921052631576,1.3603581349206348,2.8567520833333337,0.4078270699998496,86.1708958333333,98.79317083333336,-11.402499999999998,0.0,0.1944375,0.7161874999999998,1.5544374999999997,-9999,-0.04670027083333333,0.10582510416666667,0.0128519,0.14464202708333335,191.39583333333331,1.6080625,0.1525250833333333,-3.9997202083333336,-0.3864129583333336,7.669554374999998,1.702020833333333,216.75229166666668,2.8567770833333337,0.31635416666666666,86.1708958333333,98.79320833333333,-11.402499999999998,0.0,-9999,1.6080625,-0.6618231099761338,0.1229636905051615,9.059670891608436,1.0
20060116,0.22875263157894735,1.783509523809523,0.04301428571428571,7.159565217391305,0.16544857894736842,0.674,1.4153999999999998,0.2864001765981343,86.1966666666667,99.24130229166668,-13.823062500000008,0.0,0.19391666666666665,0.7095833333333333,1.5452291666666664,-9999,-0.12689483333333335,0.0673920208333333,0.00797555,0.0681944,158.60416666666666,2.048645833333333,0.1942870208333333,1.8520883333333336,0.5052021291666667,6.729128625000001,1.0268333333333337,254.57172916666661,1.4153874999999996,0.10435416666666668,86.1966666666667,99.2413125,-13.823062500000008,0.0,-9999,2.048645833333333,-0.10924664264867974,0.18018787713702006,8.297473921792026,1.0
20060117,0.14221136363636366,7.218767391304348,1.3862869565217393,5.6000000000000005,0.3033484375,0.4539632936507938,0.9533229166666662,0.4555024616256366,76.89185416666666,99.3267920833333,-13.775020833333334,4.525999999999998,0.19204166666666656,0.7026458333333335,1.53425,-9999,-0.08280320833333335,0.06033329166666665,0.0061580020833333325,0.046657804166666685,149.14583333333334,4.520458333333333,0.14313625,7.251885416666666,1.4551083333333332,5.628445916666666,0.7888958333333332,237.3673958333332,0.9533124999999996,0.4744166666666667,76.89185416666666,99.32683333333334,-13.775020833333334,4.525999999999998,-9999,4.520458333333333,1.3347370307633746,0.14272202091787875,5.707757960368928,1.0
20060118,0.2350235294117647,-25.634529411764703,-0.3823235294117647,6.621176470588236,0.16501459090909093,1.7893472222222209,3.757629166666668,0.22626573209003695,66.90716666666667,100.25094875000003,-28.155604166666667,2.4819999999999998,0.19739583333333333,0.7074791666666665,1.5330833333333331,-9999,-0.3407354999999999,0.005506704060416665,0.01632683979166667,0.0007071229776704164,163.22916666666666,1.831375,0.3462421458333336,-18.327862500000005,-0.15519300000000005,10.492496312500002,2.187375,148.73312500000014,3.7576625,0.29879166666666673,66.90716666666667,100.25102083333331,-28.155604166666667,2.4819999999999998,-9999,1.831375,-0.3303608369289946,0.17397417868552856,8.161771699092673,1.0
20060119,0.2046888888888889,-22.280344444444445,-0.18513333333333334,8.745999999999999,0.1079077391304348,1.8893124999999984,3.96755625,0.16183258871374018,64.7064166666667,100.5573425,-32.55183333333333,0.0,0.19695833333333332,0.7101458333333334,1.5282916666666662,-9999,-0.12718406250000006,0.0016054119404166664,0.01704821875,8.634416251737584e-05,219.5625,1.3711041666666668,0.1287887500000002,-9.037370833333334,-0.002198500000000027,10.956969083333336,2.2910833333333334,147.85606249999995,3.9675541666666674,0.04902083333333332,64.7064166666667,100.55739583333332,-32.55183333333333,0.0,-9999,1.3711041666666668,-0.3167247099520302,0.14919118820464164,9.035327509908218,1.0
20060120,-1.57465,21.6516,0.35206,-9.16,0.06941309090909094,2.028131944444444,4.259077083333334,0.07583697150079388,61.46564583333333,100.40333729166667,-39.655958333333345,0.0,0.1984583333333334,0.7160625,1.5252500000000004,-9999,1.1673785416666669,1.0160512599166666e-07,0.018134483333333336,8.441239047091975e-13,148.25,0.6062916666666666,-1.1673785416666669,23.042435416666695,0.3703381250000001,7.344096625000002,2.4485208333333333,146.84675,4.259050000000001,0.002312500000000001,61.46564583333333,100.40341666666669,-39.655958333333345,0.0,-9999,0.6062916666666666,-0.29428652714492776,0.06286764131157394,9.163516084910173,1.0
20060121,0.29569090909090906,-4.549000000000001,-0.03202000000000002,5.498461538461541,0.2194359642857143,1.5441994047619043,3.2428187500000014,0.18148659783664747,70.201625,100.25477395833332,-28.66120833333333,9.703,0.1912916666666668,0.7081458333333331,1.5122916666666668,-9999,-0.3109502291666667,0.006753736127083334,0.01458976875,0.0003779672311656666,145.54166666666666,2.3581666666666665,0.3177033333333333,-7.947558333333336,0.040191083333333336,8.262613145833333,1.933354166666667,175.1879583333333,3.2428375000000016,0.001,70.201625,100.25472916666666,-28.66120833333333,9.703,-9999,2.3581666666666665,-0.1976308287892068,0.20630980241393676,7.233941327755801,1.0
