TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,NETRAD,PPFD_IN,VPD,RH,TA,P,TS_1,TS_2,TS_3,TS_4,WTD,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,LW_IN_F,NETRAD_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20140821,-0.5691976190476191,10.33926304347826,24.7294875,51.13913043478261,0.2361229166666666,109.07,23.535812499999995,-9999,1.0146436549238966,94.09229166666668,13.558125000000004,5.000000000000001,14.677083333333336,14.923333333333346,14.589166666666658,14.036249999999995,0.13338541666666665,1.8782208333333337,1.42759199375,1.3143983333333331,0.4861992264583332,189.72729166666667,2.553522916666666,-0.4506300000000001,11.222185416666667,21.26576645833333,55.40693750000001,109.07,333.7085416666667,23.535812499999995,-9999,1.0156875,94.09229166666668,98.47735416666664,13.558125000000004,5.000000000000001,0.13338541666666665,2.553583333333333,21.10728564946441,-0.3920637606295967,57.72252059823421,1.0
20140822,-1.1649,26.70262,66.14056216216215,65.34242424242423,0.20630416666666665,164.1077083333334,67.55416666666666,-9999,2.174638891749535,88.49666666666668,12.80152083333333,3.6,14.572083333333332,14.772083333333331,14.45083333333333,13.95062499999999,0.13144999999999998,1.7417095833333327,1.2828877562499998,1.4633070833333337,0.4838850387500002,179.63312500000006,1.8468229166666663,-0.4588221041666667,21.049916666666665,53.07913958333334,74.61458333333334,164.1077083333334,321.33762499999995,67.55416666666666,-9999,2.176895833333333,88.49666666666668,98.77599999999997,12.80152083333333,3.6,0.13144999999999998,1.8469583333333333,51.45250304256604,-0.4433899786060581,67.44633799113225,1.0
20140823,-1.0155361111111112,24.077971794871797,52.92497368421052,55.38285714285714,0.2246446808510639,152.01445833333338,-46.603,-9999,0.0,100.0,11.011,0.4,14.807,14.685999999999998,14.377,13.898,0.12825,1.8218614583333332,1.3263213625,1.4321586249999998,0.5899874947916667,179.25672916666662,2.2559624999999994,-0.4955379166666666,18.64991875,43.74646250000001,55.69191666666668,152.01445833333338,335.44818750000013,63.44421377083335,-9999,2.369395833333334,88.89658333333334,99.02597916666672,13.280354166666667,2.6419999999999995,0.1271835416666667,2.256020833333333,43.86309112025362,-0.4424519399814757,58.264619410633,1.0
20140824,-0.14493076923076928,23.945094444444447,40.096791176470596,76.09583333333333,0.20996666666666666,128.28527083333339,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.1582899166666667,1.3184793770833336,1.2409089583333337,0.4925677587500001,126.72972916666667,1.789666666666666,0.16019875000000006,17.26040625000001,30.77492708333335,63.04066666666667,128.28527083333339,323.6579375000001,49.28904166666669,-9999,1.917375,89.81404166666665,99.14310416666667,12.7523125,2.7880000000000003,0.1209075,1.7896458333333332,30.76041017021068,0.16032730060455996,72.60653660876156,1.0
20140825,-0.41469090909090894,8.31410588235294,10.036260000000002,-36.33333333333333,0.2592057142857142,56.31897916666668,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.2910737708333335,1.3005406374999997,0.8228002083333333,0.2430079775,74.96540208333333,1.4610083333333332,0.009468958333333256,4.145564583333334,8.015893750000005,28.8400625,56.31897916666668,332.58841666666666,6.5600416666666606,-9999,1.1306458333333331,92.63997916666663,99.07004166666668,12.051249999999996,4.143999999999999,0.11370125,1.4610833333333335,8.24682079325696,0.054800104704521964,38.74835983727786,1.0
20140826,0.2605035714285714,7.036055555555556,6.092599999999999,313.7,0.28881818181818186,51.87562500000001,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0922976041666663,1.3093824895833337,0.6494562500000001,0.2515563608333334,257.3032272727272,2.7419636363636366,0.21708860416666653,5.631168750000001,10.301418749999998,50.63327083333333,51.87562500000001,368.05675,5.291045833333332,-9999,1.18325,92.11879166666668,98.02495833333332,11.670583333333333,9.238,0.10998041666666664,2.9976875,10.594635950862823,0.1900799287708284,62.571479621488116,1.0
20140827,-0.3476688888888888,13.476631707317074,22.877561904761905,-11.1047619047619,0.24536444444444444,94.62772916666664,19.515421052631577,-9999,1.0075193868357402,94.20684210526316,14.176842105263159,1.4,14.742631578947366,14.46526315789474,13.776315789473689,13.478947368421053,0.08661578947368423,1.9960465416666664,1.5913560625000005,1.1690262500000002,0.5064517220833333,309.78279782608695,2.7994565217391294,-0.4046874999999999,13.594318749999998,23.81349375,17.1413125,94.62772916666664,362.12672916666656,33.37893958333333,-9999,1.4801041666666672,90.87460416666664,98.02583333333332,13.062458333333332,7.078000000000001,0.10092354166666667,2.8154166666666667,24.12048524560791,-0.395241880824224,28.785264276834322,1.0
20140828,-0.2873435897435897,17.349646341463412,37.82061428571427,41.054545454545455,0.2307847826086956,115.78875,51.96864583333333,-9999,1.827740790179576,89.84874999999998,14.071875000000004,0.8,14.35604166666667,14.137083333333337,13.806666666666665,13.470625000000013,0.0919833333333333,2.313177916666667,1.9240400687500008,1.4104485625000005,0.6258382912499999,194.27912708333332,2.001141666666667,-0.3891308333333332,14.82875,35.42558125,41.75229166666667,115.78875,345.0102916666668,51.96864583333333,-9999,1.8297500000000009,89.84874999999998,98.8005625,14.071875000000004,0.8,0.0919833333333333,2.0011666666666668,35.008411440995964,-0.2894285357489768,48.791144712178614,1.0
20140829,-0.2529317073170733,10.048997619047618,22.443371794871798,33.62285714285714,0.2316617021276596,65.01020833333334,13.640812499999996,-9999,1.0041738278229462,93.06916666666667,11.3375,0.2,14.176458333333334,14.114791666666678,13.75625,13.43666666666666,0.09648333333333337,1.966377104166667,1.9668711520833335,0.8034239583333335,0.240132579375,192.38344791666668,2.0730770833333327,0.0004958333333331862,8.265560416666665,18.6627625,35.57496875000001,65.01020833333334,329.0514166666665,13.640812499999996,-9999,1.0051875,93.06916666666667,99.50439583333332,11.3375,0.2,0.09648333333333337,2.0731041666666665,18.654123358580183,-0.06587346726182709,39.90873926985915,1.0
20140830,1.2746696969696971,19.35613783783784,40.82132500000001,53.18378378378377,0.15539302325581394,106.3050625,50.17302083333335,-9999,2.1805742428808554,84.52770833333334,9.91754166666667,0.0,13.621041666666665,13.995416666666666,13.720000000000011,13.391874999999995,0.09989791666666667,0.29189837500000043,1.9844903916666672,0.9240228958333336,0.07132782166666668,176.76614583333333,1.21533125,1.6925906250000005,13.920129166666667,28.831960416666664,53.91495833333333,106.3050625,312.92631250000017,50.17302083333335,-9999,2.182854166666666,84.52770833333334,100.0610625,9.91754166666667,0.0,0.09989791666666667,1.2153958333333337,29.64557898247136,1.1334984190988395,55.702118588617026,1.0
20140831,0.8760212121212121,19.484445945945946,35.854719444444434,46.04166666666666,0.12929999999999994,106.479375,50.01081250000001,-9999,2.3981022813813597,83.43208333333334,11.043124999999995,0.2,13.5075,13.79916666666667,13.623125000000009,13.328958333333325,0.10316875,0.9603564374999998,1.983900229166667,0.8760639583333333,0.0990819847916667,69.90675,1.0768833333333332,1.0235470833333329,14.09624375,27.85067083333332,46.6895625,106.479375,306.15414583333336,50.01081250000001,-9999,2.4006875,83.43208333333334,100.60979166666664,11.043124999999995,0.2,0.10316875,1.0768541666666664,28.42887259611689,0.9274593940731056,52.78775733726696,1.0
20140901,0.054741666666666834,14.470124324324315,28.878568421052627,50.11388888888888,0.1479487804878049,87.80595744680849,36.7935,-9999,2.1409364644928233,85.03124999999999,11.193333333333333,0.0,13.528333333333334,13.671458333333335,13.50770833333334,13.24791666666668,0.10491875,1.3824397291666668,1.8883185895833332,0.8123591666666666,0.13219391041666667,132.06520833333335,1.2080750000000002,0.5058895833333332,10.243822916666664,23.770929166666665,48.85658333333333,85.97666666666666,316.67766666666677,36.7935,-9999,2.1432083333333334,85.03124999999999,100.72524999999996,11.193333333333333,0.0,0.10491875,1.2080833333333332,23.62241619302404,0.3726045580098256,53.68484373307089,1.0
20140902,-0.42944651162790703,7.0205113636363645,17.020297777777778,43.18181818181818,0.2026765957446809,67.75770833333333,28.12154166666667,-9999,1.5875390683347692,89.43124999999998,12.345624999999998,0.0,13.443125,13.578541666666661,13.403749999999995,13.156458333333328,0.10646249999999996,2.267013541666667,1.86551555,0.7502235416666668,0.19415022083333333,197.6327083333333,2.111960416666667,-0.4014954166666667,6.384620833333334,16.437895833333332,41.725916666666656,67.75770833333333,318.33164583333325,28.12154166666667,-9999,1.5892916666666663,89.43124999999998,100.62191666666668,12.345624999999998,0.0,0.10646249999999996,2.1120208333333323,16.496238561906928,-0.3672379761817721,43.53414859138017,1.0
20140903,-0.6565153846153846,17.913066666666666,43.93371842105264,51.71714285714286,0.1912888888888888,146.18083333333334,67.75781250000001,-9999,2.871484988086958,85.75104166666667,15.157291666666667,0.0,13.475416666666668,13.479375000000012,13.30208333333333,13.063333333333333,0.10852708333333327,2.418660833333333,2.0227379562500007,1.0466510416666666,0.295315945,237.33375000000004,1.8048791666666668,-0.3959210416666665,15.038839583333335,35.4827,49.91443750000001,146.18083333333334,315.32531249999994,67.75781250000001,-9999,2.8743958333333333,85.75104166666667,100.7994375,15.157291666666667,0.0,0.10852708333333327,1.8049375000000003,35.44881617130715,-0.2993486196938367,54.36135644463489,1.0
20140904,-0.975448387096774,24.311221875,38.87852727272728,51.44615384615386,0.2054738095238096,133.78645833333334,48.4999375,-9999,2.036846153559713,90.17875000000002,14.133125,0.2,13.703749999999998,13.47770833333334,13.219791666666675,12.974791666666668,0.11075208333333336,2.105465833333334,2.054065658333334,1.008434791666667,0.339962945,195.71687500000004,1.9358625,-0.051411020833333515,15.36423333333333,28.44311666666667,52.30135416666666,133.78645833333334,320.48583333333306,48.4999375,-9999,2.0388750000000004,90.17875000000002,100.78887499999998,14.133125,0.2,0.11075208333333336,1.9358333333333333,27.66652285163424,-0.18171770770532047,57.134131395124214,1.0
20140905,-0.8061947368421053,21.08308378378378,56.61664571428572,49.0,0.22215,154.02866666666662,67.94468750000003,-9999,3.664009863406301,84.25145833333332,15.61875,0.0,13.86604166666667,13.51645833333333,13.176249999999998,12.898125,0.11251875,2.558509583333334,2.287308641666667,1.153164166666667,0.6584576443750002,231.11893617021286,1.947489361702128,-0.2712020833333333,16.587277083333333,45.17251458333334,48.23491666666669,154.02866666666662,320.9078125000002,67.94468750000003,-9999,3.667270833333333,84.25145833333332,100.30870833333334,15.61875,0.0,0.11251875,1.9616041666666677,44.42432701170416,-0.4036332772036759,55.72256534542015,1.0
20140906,0.5338939393939396,7.656862857142857,20.597506451612908,86.327027027027,0.13604651162790693,49.8850625,5.972937500000001,-9999,0.6382615307530743,96.02750000000002,11.346166666666667,0.0,13.805416666666675,13.55520833333332,13.157500000000004,12.84229166666666,0.11424374999999998,0.6717668749999995,2.0401328375000007,0.8873181250000001,0.8736901000000002,211.30608125,0.9675750000000006,1.3683854166666665,4.6001425000000005,15.315847916666662,84.24635416666666,49.8850625,312.5791666666669,5.972937500000001,-9999,0.6389791666666668,96.02750000000002,100.16197916666664,11.346166666666667,0.0,0.11424374999999998,0.9674791666666664,14.275929367291589,0.7829060149697952,83.65268537673775,1.0
20140907,-1.650304545454546,51.39598,50.35783076923076,41.529166666666654,0.19649642857142852,158.3406875,57.66541666666666,-9999,1.6975957114575493,91.3775,10.7528125,0.2,13.278333333333327,13.456666666666672,13.134166666666667,12.798541666666665,0.11525208333333332,2.507272083333333,2.4039816437500003,1.53608,1.0276818993749997,141.09977083333334,0.8956395833333336,-0.10328062499999976,26.702607041666663,29.16555927083333,34.05529166666666,158.3406875,332.71229166666666,57.66541666666666,-9999,1.6993333333333331,91.3775,100.27004166666664,10.7528125,0.2,0.11525208333333332,0.8957083333333337,28.56297700133239,-0.2197268958731136,53.339823978690205,1.0
20140908,-0.09381785714285716,30.01140645161291,55.184296875,67.652,0.17579230769230764,152.12472916666667,56.30370833333333,-9999,3.4991125461917387,84.50916666666667,13.548875,0.0,13.169375000000002,13.28458333333334,13.055625,12.753125000000004,0.11649166666666667,2.4496666250000003,3.29796274375,1.4816777291666663,1.1691590664583331,158.3802875,1.2303812499999998,0.8482812499999999,17.96309520833334,38.4197375,68.83099999999997,152.12472916666667,334.06860416666666,56.30370833333333,-9999,3.5023125,84.50916666666667,100.19718750000004,13.548875,0.0,0.11649166666666667,1.230479166666667,37.40694109763271,0.3862683078320557,68.56952759557274,1.0
20140909,-0.08493235294117639,3.8814131578947335,44.62680285714285,34.27878787878788,0.2528452380952381,95.61874999999998,37.80485416666666,-9999,1.912159145223289,91.418125,15.123958333333334,2.6000000000000005,13.431041666666665,13.207916666666666,12.967291666666668,12.690624999999995,0.11446458333333336,3.741984791666667,4.1228406458333335,1.0251279166666667,1.1236809493750004,133.2134041666666,2.2279395833333324,0.3808585416666667,1.9214774999999988,34.45942291666667,37.95727083333335,95.61874999999998,332.21075,37.80485416666666,-9999,1.913916666666667,91.418125,99.73870833333332,15.123958333333334,2.6000000000000005,0.11446458333333336,2.227958333333333,32.85323922435105,0.2429009693478493,44.22580137806114,1.0
20140910,-0.37163,19.618367857142857,28.0902037037037,37.35999999999999,0.1404914285714286,76.53854166666666,39.66447916666665,-9999,1.09679930484098,94.56770833333331,14.849375000000002,0.4,13.792291666666669,13.277708333333328,12.918333333333337,12.63104166666667,0.11219583333333336,3.914817916666668,4.715157993750001,0.8931960416666667,0.9116703564583334,242.20286874999988,0.9454020833333332,0.8003432291666664,8.496520833333333,19.055312500000007,39.30477083333333,76.53854166666666,341.8776041666667,39.66447916666665,-9999,1.0979166666666669,94.56770833333331,99.9994166666667,14.849375000000002,0.4,0.11219583333333336,0.945354166666667,16.916149914841522,0.4014670423460037,54.563815079614784,1.0
20140911,0.9537060606060608,31.34707500000001,47.764659375,74.23548387096777,0.1787755555555556,151.25633333333332,50.08402083333332,-9999,2.081718325664221,89.95708333333336,12.169020833333335,0.0,13.731875,13.336250000000007,12.901874999999993,12.582083333333328,0.11589375,3.2391664583333344,4.840285804166668,1.2641654166666665,0.7361493364583335,195.37317708333333,1.0999520833333334,1.6011166666666667,22.64505833333333,34.20349375000001,82.08652083333334,151.25633333333332,339.9728958333332,50.08402083333332,-9999,2.0838125,89.95708333333336,100.4963125,12.169020833333335,0.0,0.11589375,1.0999583333333331,32.89566737633178,0.9296639676601208,69.41159473072122,1.0
20140912,1.343657575757575,6.5108305555555575,14.579743243243241,39.0921052631579,0.16514222222222227,43.5130625,8.216645833333331,-9999,0.5044694693930856,97.02083333333331,12.0583125,0.0,13.445416666666668,13.300208333333336,12.901041666666654,12.556041666666665,0.1173854166666667,3.2172191666666663,5.319642933333335,0.7967200833333333,0.8150860206249998,267.6944617021277,1.5160000000000002,2.1024156249999995,3.5851624999999987,13.23740625,51.80004166666666,43.5130625,335.3520000000001,8.216645833333331,-9999,0.505,97.02083333333331,100.65097916666666,12.0583125,0.0,0.1173854166666667,1.5176875000000003,11.988287942346878,1.2474116797256545,41.642523514460784,1.0
20140913,-1.86688,42.12702857142858,60.227111538461536,-11.52173913043478,0.1759184210526316,153.35270833333337,46.20812500000002,-9999,3.0743188579910554,83.85416666666664,10.456354166666667,0.0,12.978541666666667,13.180208333333338,12.863541666666675,12.529374999999993,0.11869791666666668,5.195119166666665,5.481597529166668,1.2304422916666666,0.6754462210416666,145.6576312500001,0.8358354166666667,0.2864704166666666,24.62225729166667,34.585366666666665,26.71622916666666,153.35270833333337,285.45289583333334,46.20812500000002,-9999,3.0775208333333333,83.85416666666664,101.21741666666668,10.456354166666667,0.0,0.11869791666666668,0.8358958333333334,34.81141894200892,-0.6808991371122387,20.924773100222627,1.0
20140914,-0.5480206896551723,25.77392857142857,58.405121428571434,-5.810714285714287,0.20661,120.24770833333332,41.6120625,-9999,2.6279233169345595,85.66729166666666,10.995562499999998,0.0,12.4275,12.943124999999995,12.783333333333333,12.494791666666675,0.1206958333333334,6.101734041666668,6.24010749375,0.8666872916666665,0.4524943579166665,238.8764583333333,1.172127083333333,0.13836437499999962,14.322632500000001,36.09731291666665,-31.656354166666656,120.24770833333332,301.97837500000014,41.6120625,-9999,2.6306458333333333,85.66729166666666,101.25545833333332,10.995562499999998,0.0,0.1206958333333334,1.1721666666666666,35.88703743459924,0.06270257733780565,19.23684170095828,1.0
20140915,0.9794153846153844,35.02903571428573,62.55963703703703,59.015384615384605,0.17841428571428572,147.98445833333332,34.787500000000016,-9999,3.140848775561273,81.92312499999998,9.762604166666664,0.0,12.190208333333333,12.682083333333336,12.647291666666673,12.430625,0.12204791666666664,5.571328333333333,6.820450800000002,0.8206788958333333,0.24585498624999996,123.402375,0.9371895833333332,1.2491145833333337,19.938114791666667,37.702718125,23.09895833333333,147.98445833333332,285.8114791666668,34.787500000000016,-9999,3.144270833333332,81.92312499999998,101.36454166666668,9.762604166666664,0.0,0.12204791666666664,0.9371666666666668,37.10226373144781,0.8438884845121746,54.506408627193785,1.0
20140916,-0.8063160000000004,37.873288461538465,56.49285384615383,45.58,0.18148846153846154,142.78479166666668,36.53983333333333,-9999,3.29168801780944,82.02979166666667,8.642979166666667,0.2,11.549583333333333,12.431666666666665,12.5025,12.347916666666654,0.12376041666666665,8.267491041666666,7.4886001479166655,0.7015879166666666,0.11222175312500003,174.10300833333335,0.7073187499999999,-0.7789258333333331,20.70837020833334,32.16322645833333,-22.449208333333345,142.78479166666668,282.7942708333335,36.53983333333333,-9999,3.2951875000000004,82.02979166666667,101.28185416666666,8.642979166666667,0.2,0.12376041666666665,0.707291666666667,33.004861185730874,-0.00431435944766279,47.52210558126666,1.0
20140917,-1.3409826086956522,32.668099999999995,42.92193043478261,54.915000000000006,0.17909259259259255,111.28104166666664,29.51604166666667,-9999,1.9180503020151545,89.62354166666668,9.602562500000003,0.2,11.194375,12.096458333333334,12.32,12.247708333333339,0.12478333333333334,8.746666666666666,8.758265589583333,0.5925111458333333,0.048808547708333316,199.57333333333332,0.9198208333333336,0.011583958333333377,15.119397499999998,24.96379395833333,-4.879750000000008,111.28104166666664,315.7403124999999,29.51604166666667,-9999,1.9201041666666665,89.62354166666668,101.0711875,9.602562500000003,0.2,0.12478333333333334,0.9198541666666662,24.978174549543247,-0.1999544221110692,53.694263943198564,1.0
20140918,1.5478166666666668,32.23725000000001,48.339629411764705,131.27777777777777,0.17684800000000006,93.10091489361704,27.39334999999999,-9999,1.4646810365883818,91.5605,9.818825,0.0,11.13,11.857249999999995,12.120000000000005,12.12125,0.12568,7.971447916666668,9.086167833333336,0.5519211250000001,0.019567116875,181.601525,0.9447949999999996,1.1147554791666667,10.901083333333334,21.99102083333333,55.40902083333333,97.63006250000002,303.90787499999993,18.244291666666665,-9999,1.3561458333333334,92.65218749999998,100.79277083333334,9.647645833333334,0.0,0.1249879166666667,1.0263958333333334,20.6246562939447,0.9581646646642148,80.39070263483491,1.0
20140919,-1.167347058823529,38.54317500000001,57.23213333333332,45.35882352941177,0.22138,96.70541666666666,91.4481818181818,-9999,3.477073538957907,81.53954545454545,14.563363636363635,0.0,10.913636363636362,11.669545454545453,11.92363636363636,11.97090909090909,0.1261863636363636,7.816822916666667,8.647500106249998,0.7724168749999998,0.26115183749999993,210.7301904761905,1.8104380952380956,0.8307108333333336,10.766491666666667,25.706595833333306,92.45189583333332,96.70541666666666,308.0829374999999,19.6909375,-9999,1.8747291666666663,90.85689583333333,100.36920833333332,10.5906875,0.0,0.12408979166666673,1.8209583333333332,26.039338870368574,-0.0209607282716984,39.64482084411417,1.0
20140920,-0.9057727272727272,13.59668181818182,6.9613272727272735,47.33,0.20105454545454549,38.81208333333333,50.69583333333333,-9999,0.2716438051564168,98.30833333333334,12.82,0.0,10.734166666666667,11.565,11.795,11.859166666666667,0.12640833333333334,6.275743749999998,7.249664616666666,0.4581797916666668,0.5196953620833333,202.4272727272728,2.0197909090909096,0.9739216666666668,1.543983749999999,9.461864583333332,93.40660416666668,38.81208333333333,310.81127083333325,-11.655791666666673,-9999,0.7206666666666667,97.62227083333336,99.81277083333332,8.915291666666667,0.048,0.12413437499999995,1.910020833333333,8.260954726900456,0.1901853325392806,35.990654508711856,1.0
20140921,-1.2789,25.93324666666667,47.51062666666667,42.67142857142857,0.2678333333333333,70.77499999999998,99.56141176470591,-9999,3.3131578164636704,81.10470588235293,15.191176470588234,0.0,11.001176470588236,11.427647058823526,11.656470588235292,11.745294117647056,0.1260411764705882,3.872658750000001,6.758107452083333,0.7794314583333334,0.5812271429166666,210.92733333333337,2.6120400000000004,2.885485625000001,4.856391666666669,23.82083958333333,206.98141666666646,70.77499999999998,339.6356666666665,7.913833333333338,-9999,1.5917916666666665,91.65622916666665,98.98970833333333,9.858791666666667,1.09,0.1244947916666666,2.1557500000000003,20.713740164252386,0.0092503573684427,38.534195658708505,1.0
20140922,-9999,-9999,-9999,-9999,-9999,4.774708333333333,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,2.327770833333333,5.061596585416665,0.05548141666666667,0.4090414002083333,-9999,-9999,2.7338293749999982,-8.98030416666666,10.97713125,182.22085416666678,4.774708333333333,322.0647916666668,-50.38718958333333,-9999,0.6442708333333331,97.11,98.98697916666664,6.464124999999999,7.6339999999999995,0.12414749999999992,3.663395833333333,5.52019401348856,0.6424653980577512,33.23699453485081,1.0
20140923,-0.9945,30.259633333333333,52.16346666666667,47.08333333333334,0.5223416666666666,60.05179166666665,93.85307692307694,-9999,2.751749203105497,65.41692307692307,3.348538461538462,0.2,8.190769230769233,10.293846153846154,11.038461538461537,11.439999999999998,0.11560769230769233,2.5020012500000006,4.397719872916666,0.6062729166666667,0.38083838458333336,208.17516666666666,4.149358333333333,1.895715000000001,-4.293341666666668,22.61478541666667,146.37958333333327,60.06875,271.1198541666667,-5.064958333333332,-9999,1.552333333333334,85.76743749999999,99.00710416666664,6.573249999999998,0.8260000000000001,0.12112999999999995,4.403124999999998,20.029245155709145,0.1586218620281938,36.83616688059181,1.0
20140924,-0.4721933333333333,40.93036111111111,50.23558333333334,49.93529411764707,0.41308888888888895,105.57799999999996,105.31338095238094,-9999,2.3399701672072646,74.71761904761905,5.3022380952380965,0.2,7.667238095238094,10.224761904761904,11.069047619047618,11.365238095238096,0.11997142857142855,2.565403958333334,3.7431007791666664,0.9346168124999998,0.350571125625,260.3094736842105,3.659857894736843,1.1776981250000005,4.7037875,28.185539583333334,98.76977083333328,105.57799999999996,272.2925208333332,17.348208333333346,-9999,1.6714166666666663,83.98783333333333,98.77239583333332,6.790770833333332,0.2,0.12132625,3.301979166666667,25.66395467404852,0.11784944290212199,40.52850661497005,1.0
20140925,-1.3066307692307693,36.626335714285716,28.44336666666667,27.72,0.2015529411764706,71.52216666666666,86.47,-9999,1.6698209570373512,86.35499999999998,9.552333333333333,0.0,7.676277777777778,9.745555555555557,10.791666666666668,11.223888888888887,0.12225000000000005,2.942573125,3.4190324083333343,0.6154378854166666,0.37946532770833336,177.57000000000005,1.735064705882353,0.4764614583333333,-3.8325437499999992,20.01056875,60.99139583333334,71.52216666666666,314.6005208333335,5.910210416666674,-9999,1.6947916666666671,86.06666666666668,98.62760416666664,9.332395833333333,0.0,0.1206754166666666,1.4778125000000004,17.268841551065993,0.02403972592417369,38.91590332323307,1.0
20140926,-1.5182285714285717,19.056528571428565,33.308485714285716,34.516666666666666,0.4465571428571429,40.138333333333335,104.91250000000002,-9999,1.575515728143751,89.175,12.17875,0.0,8.45375,9.535,10.4925,11.02625,0.1195375,2.517418541666668,2.74099263125,0.3589172916666666,0.3597908762499999,178.32285714285717,4.675928571428571,0.2235747916666667,-6.990537500000001,16.929310416666667,31.57952083333333,40.138333333333335,332.2530625000001,4.0818104166666656,-9999,1.6606041666666664,87.66220833333338,98.66258333333336,10.2518125,3.5620000000000003,0.11950666666666668,3.545541666666667,15.335593810917064,0.13335445205470473,36.88661168594044,1.0
20140927,-0.5244700000000001,9.271885,63.85889000000001,31.921052631578952,0.461305,95.64833333333333,77.21681818181817,-9999,3.758105858797773,72.35318181818181,11.312272727272727,0.0,8.718636363636364,9.32863636363636,10.029545454545458,10.70590909090909,0.10694090909090907,1.9742470833333323,1.9191305375,0.6862776458333334,0.3154906783333333,256.182,4.7437,-0.055116458333333375,1.2496952083333357,33.75315416666667,28.57004166666667,95.64833333333333,290.25252083333334,32.351104166666666,-9999,2.385125,82.0935,98.17308333333334,10.336395833333336,2.778,0.11367770833333335,4.514729166666666,34.13589762186597,0.02007095622955569,35.10672031704463,1.0
20140928,-0.8916666666666665,10.774482352941178,44.501741176470574,34.42666666666666,0.28796470588235296,73.1866666666667,94.34544444444448,-9999,4.562816510960022,71.8611111111111,14.104444444444447,0.0,8.878888888888888,9.64777777777778,10.151666666666667,10.614444444444443,0.11225555555555558,1.1721411054166664,1.13539933125,0.5084816666666666,0.28761914062499994,255.62529411764703,2.6563823529411765,-0.03674297916666658,1.4416000000000002,23.27896041666667,27.73622916666665,73.1866666666667,304.1315208333333,30.881291666666694,-9999,2.3236875,84.84029166666659,98.94916666666666,11.243854166666672,0.5020000000000001,0.11663520833333335,3.155145833333333,23.247203814673128,0.02859182498318593,32.559971305251516,1.0
20140929,-0.2905320000000002,1.8032120000000007,66.46440400000002,39.533333333333346,0.444996,105.6675416666667,55.70384615384617,-9999,4.642478424428163,66.56,11.382307692307695,0.0,9.154615384615383,9.740769230769233,10.142692307692306,10.527692307692307,0.11553846153846152,0.5543919166666667,0.5277525666666667,0.6146023541666666,0.22532304250000004,273.61600000000004,4.440972,-0.026640624999999928,0.9773595833333336,40.68752708333334,31.739562500000005,105.6675416666667,281.02806250000003,29.914583333333354,-9999,2.980625,78.3685208333333,99.17287499999998,10.375458333333333,0.086,0.11732395833333333,3.721791666666668,41.8340591433896,-0.011257665998254082,34.02712194203867,1.0
20140930,-1.4573090909090909,19.35001818181818,38.47414545454546,25.12727272727273,0.3523818181818181,54.71722916666666,102.28916666666667,-9999,2.619993282782659,76.12833333333334,8.248583333333334,0.0,8.733333333333333,9.725,10.131666666666666,10.470833333333333,0.11914999999999998,0.5332373125000002,0.5402567604166668,0.3632747499999999,0.16430265624999998,340.5154545454545,4.289163636363636,0.007023958333333386,1.2509235416666669,16.752660416666668,24.37162499999999,54.71722916666666,281.85452083333337,22.298770833333307,-9999,1.4241666666666668,88.31975000000001,100.27172916666666,9.060708333333332,0.0,0.11927875000000007,3.3924166666666675,16.415805616883983,-0.048789505773905166,25.25244234740376,1.0
20141001,-0.8219230769230769,29.01020625,25.30299375,33.03846153846153,0.1578388888888889,93.08914893617019,73.50509999999998,-9999,2.3161757745499747,80.3235,8.066400000000002,0.0,7.842650000000001,9.4755,10.0455,10.399499999999998,0.12098999999999994,0.4681320452083334,0.5978607645833333,0.4521520833333334,0.1207654254166667,172.0905,1.2208550000000002,0.12972187500000018,6.734624166666667,14.567981250000004,27.27543749999998,91.14979166666666,249.6815625,27.139729166666662,-9999,1.539604166666665,87.29289583333332,101.371625,8.754958333333338,0.0,0.12004499999999994,1.2013333333333331,14.153411498234995,0.005977728138093425,31.08309112656788,1.0
20141002,-0.16298461538461545,5.369234615384616,17.358533333333334,26.34166666666667,0.2241807692307692,71.28487499999999,47.30327586206898,-9999,1.9363788373180928,85.10862068965515,10.283689655172413,0.0,7.2588620689655174,9.017241379310343,9.84,10.283793103448275,0.12058965517241375,0.723097639583333,0.6984820041666667,0.3246896875,0.08523791062499997,232.0442307692308,2.299423076923077,-0.024610833333333262,2.471502708333331,15.323695833333328,24.915229166666673,71.28487499999999,295.2459583333333,27.766333333333336,-9999,1.5864583333333335,87.73058333333336,101.10449999999996,9.919354166666666,0.0,0.12007624999999995,2.4488750000000006,14.853422988971904,-0.005875981206510124,23.896410926747862,1.0
