TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,VPD,RH,PA,TA,P,D_SNOW,TS_1,TS_2,G_1,G_2,SWC_1,SWC_2,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20140719,-1.371056923076923,31.28696296296296,95.78122222222223,31.107692307692307,0.2267478571428572,255.42011,13.84335416666667,346.23200000000014,399.58104166666664,180.31856,511.32589133333323,-9999,3.386695312500001,78.62687499999997,98.89516666666668,12.505622916666667,2.54,-9999,14.080583333333335,14.014562499999998,7.518564583333332,6.886560416666666,-9999,-9999,1.6750376041666664,0.94118125,0.8664329374999998,0.4675185416666667,271.68749999999994,2.317028333333333,-0.7338579375000002,22.566166666666664,68.88266666666668,34.063479166666674,176.44712500000009,13.84335416666667,349.2834583333332,399.58104166666664,109.68126875000002,352.77451750000006,3.3866666666666667,78.62687499999997,98.89516666666668,12.505625,2.54,2.3170000000000006,65.63725075373246,-0.2359399699459517,33.373631226877286,1.0
20140720,-1.1582787499999998,27.662166666666664,70.38737837837839,34.096875000000004,0.1877589189189189,243.41030270270267,16.350704166666667,327.4335135135136,392.2741666666668,156.54024324324322,489.26803513513516,-9999,3.285677979166666,77.87927083333334,99.6010625,10.64358125,0.254,-9999,14.142958333333333,14.089458333333333,7.1387437500000015,7.051835416666666,-9999,-9999,1.5819634166666665,1.016834791666667,0.9163968750000002,0.32061979166666665,275.57416666666666,1.898535625,-0.5651328562500001,23.599272916666678,59.76002083333334,36.540000000000006,189.06306250000003,16.350704166666667,323.54108333333335,392.2741666666668,102.45347916666668,380.15440000000007,3.2857291666666666,77.87927083333334,99.6010625,10.643583333333332,0.254,1.8985416666666668,59.0501999565504,-0.12985368240615705,36.40486482661733,1.0
20140721,-1.2600771875,14.467997777777775,41.187707317073176,44.98406250000001,0.12623659574468085,125.0271340909091,8.382812499999996,338.16145833333337,389.51416666666665,53.99455541666666,233.38425041666667,-9999,3.5591631250000013,78.69954166666669,100.18745833333335,11.456306250000004,0.0,-9999,14.0220625,14.036166666666665,4.062322916666666,5.709245833333331,-9999,-9999,2.1715426666666664,1.1436252083333334,0.6206861041666666,0.22032125,175.77645833333335,1.0985579166666666,-1.0279146041666667,14.31445625,39.08345833333333,43.99910416666666,114.60820833333334,8.382812499999996,338.16145833333337,389.51416666666665,53.99455541666666,233.38425041666667,3.559145833333333,78.69954166666669,100.18745833333335,11.456312500000005,0.0,1.0985833333333337,38.5489727964454,-0.3052868358531017,49.1259517938289,1.0
20140722,-0.7243367741935484,8.291206170212767,42.44685106382979,40.38218749999999,0.1673789361702128,145.69920916666666,9.836626249999998,355.62750000000017,396.7725,94.37520583333333,296.902461125,-9999,4.630642604166668,75.61879166666664,99.61404166666664,14.544083333333337,0.0,-9999,13.782062500000006,13.823979166666666,4.128667916666667,4.998527083333333,-9999,-9999,1.7717243125000006,1.3291354166666665,0.6140317520833336,0.16039833333333334,196.88170625,1.3501379166666665,-0.4425879458333333,8.302376875000002,42.292708333333344,38.723,145.6992083333334,9.836626249999998,355.62750000000017,396.7725,94.37520583333333,296.902461125,4.630645833333333,75.61879166666664,99.61404166666664,14.544083333333337,0.0,1.3501458333333332,42.27015601935759,0.023497037619162952,46.720454510091,1.0
20140723,-0.1867721052631579,5.1290466666666665,36.001208333333345,39.07368421052632,0.1472788,78.2898205128205,5.616009166666665,369.77307692307687,393.9714583333332,47.24451025641026,166.37569246153848,-9999,2.131359395833333,87.7347708333333,99.29683333333332,14.07845833333333,3.048,-9999,13.693,13.732999999999995,4.734587500000002,5.156387499999999,-9999,-9999,1.5702212083333336,1.4351604166666665,0.4529136875,0.08038764583333334,249.50379166666667,1.1961050000000002,-0.1350625,6.792708749999999,34.3790625,37.56674999999999,71.48827083333332,5.616009166666665,368.58212499999985,393.9714583333332,36.65101875,151.50587720833337,2.131375,87.7347708333333,99.307125,14.07845833333333,3.048,1.1961874999999995,30.678723043923892,0.5342801006510349,47.80958633035224,1.0
20140724,-9999,-9999,-9999,-9999,-9999,-9999,6.690637500000001,-9999,387.52666666666664,-9999,-9999,-9999,0.032011866666666666,99.77387500000002,99.274625,11.356479166666668,9.906,-9999,13.635812499999998,13.674124999999998,5.204718749999999,5.472614583333333,-9999,-9999,1.2638166666666666,1.4745145833333335,0.38997360416666665,0.041584354166666664,259.9947916666667,1.5165189583333334,0.2106996875,12.382327083333333,26.25052083333334,43.97514583333333,54.94791666666666,6.690637500000001,352.86610416666673,387.52666666666664,-11.856058749999995,98.1756125,0.03202083333333333,99.77387500000002,99.274625,11.356479166666668,9.906,1.516541666666667,21.108530205515915,0.8172560291030359,39.632825899544414,1.0
20140725,-0.6354736666666665,18.647363888888897,53.91311428571429,42.871875,0.1807036111111111,205.9343,13.683895833333334,322.8636111111111,385.65687500000007,124.15241666666668,411.7975861111112,-9999,2.953780875,80.51722916666667,99.62795833333335,10.9408375,1.27,-9999,13.530020833333333,13.600375,4.1867664583333335,4.851872916666667,-9999,-9999,1.7720679166666669,1.5512270833333333,0.6666143333333333,0.05388237500000001,264.9318333333334,1.769323541666666,-0.22083479166666672,16.902377083333338,44.615958333333346,44.07235416666668,155.61877083333334,13.683895833333334,323.769125,385.65687500000007,76.14156250000002,311.53087708333334,2.9538333333333338,80.51722916666667,99.62795833333335,10.940833333333332,1.27,1.7692916666666667,44.382346783824566,0.15955573866152234,44.751754803981406,1.0
20140726,0.047404827586206816,12.111352325581395,43.19386956521739,44.8890625,0.1165508695652174,180.55414170212768,14.883191666666667,311.9676595744681,387.0875,89.17340425531914,347.7465091702128,-9999,5.640594125,62.72735416666668,99.99227083333336,11.241920833333333,0.0,-9999,13.302875000000002,13.431229166666668,1.9739309583333335,3.639670833333333,-9999,-9999,1.7597077916666672,1.579891666666666,0.7424883666666666,0.06901131250000002,256.13291666666663,0.9904008333333332,-0.1798140208333334,12.36739895833333,43.02516666666667,45.0135,178.07004166666673,14.883191666666667,310.91708333333327,387.0875,86.321625,342.5682902291666,5.640645833333334,62.72735416666668,99.99227083333336,11.2419375,0.0,0.9903749999999998,43.181006328126784,0.16267358228240772,49.92926437298846,1.0
20140727,-0.1569209090909091,9.985645833333336,45.25479166666665,42.420857142857145,0.12449395833333332,189.77601276595746,14.454475000000002,327.3662500000001,391.7666666666667,106.29115208333332,370.88383039583323,-9999,5.926448541666669,63.788666666666686,100.17291666666661,12.918727083333332,0.0,-9999,13.023979166666663,13.193583333333335,2.372013458333333,3.3736354166666658,-9999,-9999,1.5555690624999998,1.632872916666667,0.77337575,0.09194716666666668,214.8346875,1.0569162499999998,0.0773035416666665,9.985645833333336,45.25479166666665,43.38689583333333,185.82235416666663,14.454475000000002,327.3662500000001,391.7666666666667,106.29115208333332,370.88383039583323,5.926416666666667,63.788666666666686,100.17291666666661,12.918729166666665,0.0,1.0569166666666665,45.25479166666665,0.3242859983675589,47.33133349812336,1.0
20140728,-0.9076846666666668,15.119057446808512,40.08090000000001,40.4516129032258,0.13367395833333331,198.4862916666667,17.875220833333334,332.7125000000001,395.9045833333333,116.76246874999998,400.63417860416666,-9999,4.861324791666665,73.48616666666666,100.16375,13.587714583333335,0.0,-9999,12.858333333333334,13.00989583333334,3.6533075,3.817204166666665,-9999,-9999,1.823056308333334,1.5589541666666664,0.8458151666666667,0.11118800000000001,202.8623333333333,1.130813125,-0.2641054166666666,14.87435625,40.08090000000001,42.890166666666666,198.4862916666667,17.875220833333334,332.7125000000001,395.9045833333333,116.76246874999998,400.63417860416666,4.861291666666667,73.48616666666666,100.16375,13.587708333333332,0.0,1.130854166666667,40.08090000000001,-0.1051765879627348,48.199360136172935,1.0
20140729,-0.8612018518518518,11.585362558139535,57.207154761904754,35.114814814814814,0.1573104166666667,245.6507668085107,22.45503958333333,320.57166666666666,402.9160416666666,134.80025000000003,478.6845367916666,-9999,8.652545833333333,63.00718750000001,100.41312499999998,15.898110416666668,0.0,-9999,12.913791666666668,13.05989583333333,5.217928125,4.823539583333332,-9999,-9999,1.2880210833333334,1.503958333333333,0.9063007375,0.1470775,158.8631375,1.3567025,0.21593395833333345,11.18075270833333,52.01301041666665,39.35864583333333,240.53302083333335,22.45503958333333,320.57166666666666,402.9160416666666,134.80025000000003,478.6845367916666,8.652541666666666,63.00718750000001,100.41312499999998,15.898145833333334,0.0,1.3567083333333336,52.47812458504586,0.19356003547363454,48.68304678485365,1.0
20140730,-1.2473545,15.704127499999995,65.23211951219513,53.4555,0.12114244444444446,328.0671641025642,24.13238958333333,313.52311111111106,408.07666666666665,161.13677777777778,552.1581142000001,-9999,8.341545833333333,64.65235416666667,100.70020833333331,15.769833333333334,0.0,-9999,13.0644375,13.215312499999996,6.131698958333334,5.630441666666665,-9999,-9999,1.3515335416666667,1.3850333333333336,1.0664999166666669,0.2512702083333334,221.9941895833333,0.8668456250000002,0.03350854166666667,15.399241875,58.40868541666666,47.95945833333334,268.03393750000004,24.13238958333333,312.1304583333333,408.07666666666665,147.36358333333334,520.4862799791669,8.341520833333334,64.65235416666667,100.70020833333331,15.769833333333334,0.0,0.8669166666666667,58.54013708836362,-0.0032131712861221498,60.21456751290742,1.0
20140731,-0.2774599999999998,9.335884893617024,63.78520833333334,44.85531250000001,0.14761729166666665,219.61419777777775,16.133279166666668,350.99395833333335,411.29208333333327,128.67186666666663,411.33916193750014,-9999,8.410906874999998,66.22462499999997,100.57916666666668,17.0331625,0.0,-9999,13.154250000000005,13.292749999999998,6.686529166666669,6.370010416666667,-9999,-9999,1.1181650416666666,1.2965041666666668,1.1098309999999998,0.445155625,178.84976041666664,1.2560539583333332,0.17834016666666672,9.086849791666667,63.78520833333334,44.92262500000001,205.8883125,16.133279166666668,350.99395833333335,411.29208333333327,128.67186666666663,411.33916193750014,8.410895833333335,66.22462499999997,100.57916666666668,17.033166666666666,0.0,1.2560416666666665,63.78520833333334,0.2868580164249593,50.87460015461286,1.0
20140801,0.3161514285714287,-2.16210375,41.852,25.816666666666666,0.141705,37.5264268,5.095295416666668,382.0284,399.874375,14.095068,79.61793223999999,-9999,1.3654166666666667,92.7963125,100.2539393939394,15.127124999999998,16.51,-9999,13.379062500000002,13.50045833333334,7.852802083333334,7.220858333333332,-9999,-9999,0.09353510416666656,1.29799375,0.5608951437499999,0.41996625000000015,258.45589743589744,2.9791758974358973,1.2044704583333334,4.8838285416666665,32.36210416666667,44.5438125,45.059625,5.095295416666668,380.27335416666665,399.874375,3.767979166666669,85.12364387499998,3.0061250000000013,92.7963125,100.23252083333334,15.127124999999998,16.51,2.8801249999999987,30.991238040689783,0.7073342219064815,33.719358942540175,1.0
20140802,-1.6049274999999998,7.411636666666667,34.33781764705883,36.84166666666667,0.19045111111111107,82.45532694444442,6.872284791666666,379.19888888888886,397.5654166666668,56.42081944444447,170.31398152777774,-9999,0.4746070833333333,97.46620833333333,99.97180645161285,14.940187500000002,7.111999999999997,-9999,13.547645833333332,13.7035,8.358708333333333,7.61880625,-9999,-9999,1.2780270416666666,1.4741812499999998,0.8657144604166666,0.4048197916666667,247.48625000000007,3.08168925,0.19614666666666647,8.301417916666665,33.06972708333333,46.07045833333334,87.870875,6.872284791666666,377.9965625,397.5654166666668,54.79993750000002,178.9338653125,1.833208333333334,97.46620833333333,100.01325,14.940187500000002,7.111999999999997,2.913041666666666,31.32281992828351,0.2798248424061265,39.445752143260606,1.0
20140803,-1.1580296153846157,10.776634062499998,48.4431741935484,41.91999999999999,0.1594,238.8645894444444,14.546802708333335,367.77972222222223,412.51520833333353,169.27755833333333,488.11360055555537,-9999,4.168917916666667,83.05125000000002,99.75583333333331,17.40079166666667,0.508,-9999,13.634125000000004,13.819645833333333,7.654263958333331,7.2231375,-9999,-9999,2.0673343749999997,1.7217499999999994,1.0680843979166668,0.44428479166666657,168.55683125,1.2742643749999998,-0.3455811041666668,9.86789354166667,40.885633333333345,46.77510416666667,185.38479166666664,14.546802708333335,363.17958333333326,412.51520833333353,118.79398125,377.66366916666664,4.1689375,83.05125000000002,99.75583333333331,17.40079166666667,0.508,1.274291666666667,38.966194534058744,0.0669238829796965,49.93026416729239,1.0
20140804,-1.4843450000000002,17.696556,62.12383333333334,55.312352941176464,0.15168692307692308,302.8641481481482,17.106884444444443,337.6293103448276,410.1782222222223,181.38897931034484,560.7308604827587,-9999,3.4506984444444453,86.1707777777778,99.3396428571428,15.716924444444444,9.144,-9999,13.784777777777775,13.938666666666661,8.491182222222221,7.5017355555555545,-9999,-9999,2.1328684791666666,1.8662833333333333,1.0752555416666671,0.3645375000000001,129.6000222222222,1.2764806666666668,-0.26657643749999993,13.84313125,43.40402083333333,58.28527083333336,209.10920833333336,18.297933333333333,344.83254166666677,411.31708333333336,119.21092500000003,412.87092404166657,3.972000000000001,83.59947916666668,99.36331249999996,16.112687499999996,9.22,1.2743958333333334,41.62179788158853,0.03640207861975688,54.39876132021541,1.0
20140805,-0.7107636363636359,10.496026315789473,30.26125263157895,40.11666666666667,0.13687249999999998,104.41560833333334,7.538922916666666,362.54333333333335,400.50000000000006,55.11407916666667,215.08298304166667,-9999,0.6324080625,96.4015625,99.55829545454544,14.374333333333334,6.603999999999997,-9999,13.946145833333334,14.11520833333333,9.016183333333338,7.8676416666666675,-9999,-9999,1.9240046708333332,1.9917166666666668,0.8175893541666666,0.2702620833333333,257.0862708333334,1.1571629166666668,0.06771145833333325,10.953545833333335,29.34626666666667,49.71645833333333,102.41175,7.538922916666666,358.6655208333333,400.50000000000006,45.73778333333334,199.6615415208333,0.6323958333333334,96.4015625,99.5381875,14.374333333333334,6.603999999999997,1.1571874999999998,26.872509343656017,0.3045257081645516,51.68951649410379,1.0
20140806,-0.6727865384615384,17.16770714285715,54.58394146341465,63.14999999999999,0.13838348837209302,214.1747626086957,16.247725000000006,348.18695652173903,407.54541666666665,136.4650065217391,431.97210965217386,-9999,4.209092083333332,80.61758333333334,99.70758695652174,15.068772916666667,0.0,-9999,14.065145833333334,14.231916666666665,8.729314583333336,7.897927083333332,-9999,-9999,2.323084604166666,2.194233333333333,0.9002273020833335,0.21223291666666666,213.56108333333333,1.0434929166666664,-0.1288516666666666,16.76147291666667,50.80159583333333,63.16556249999999,205.25081250000005,16.247725000000006,347.0535625,407.54541666666665,127.50325624999996,414.1181009166667,4.209104166666667,80.61758333333334,99.7104375,15.068770833333335,0.0,1.0434583333333334,50.018574615963566,0.17071667328839898,64.12741725315243,1.0
20140807,-1.3988503225806452,15.731222222222216,71.81704255319147,50.522580645161284,0.16532808510638294,259.89210444444444,23.05215625,335.0731250000001,411.1604166666668,143.5412375,483.0803542083333,-9999,7.165664166666668,69.78462500000002,99.1024375,16.430083333333332,0.0,-9999,14.132395833333335,14.292791666666664,8.509264583333335,7.624027083333334,-9999,-9999,3.0848816458333332,2.429764583333334,0.8636759375,0.1586153125,135.04758749999996,1.5021718750000002,-0.6551212083333335,14.750268749999995,70.87137499999999,54.703416666666676,243.64883333333333,23.05215625,335.0731250000001,411.1604166666668,143.5412375,483.0803542083333,7.1656666666666675,69.78462500000002,99.1024375,16.430083333333332,0.0,1.502270833333334,70.71885153565951,-0.3189513025235152,55.65336081541295,1.0
20140808,0.5768769230769232,8.141716341463416,93.85265957446806,52.98731707317072,0.2244664583333333,297.01256190476187,27.268427083333336,315.22541666666666,407.6360416666666,138.98041874999998,508.0293473541665,-9999,10.599194166666667,54.61883333333334,98.80512499999998,17.291820833333336,0.0,-9999,14.257229166666665,14.39639583333333,8.621450000000001,7.879312500000003,-9999,-9999,2.0730858958333336,2.6636708333333337,0.7822811041666665,0.10432664583333333,113.45652083333334,2.1409912500000003,0.5905743750000002,7.089263958333337,92.42431249999998,54.295291666666664,259.88597916666663,27.268427083333336,315.22541666666666,407.6360416666666,138.98041874999998,508.0293473541665,10.599208333333333,54.61883333333334,98.80512499999998,17.29183333333334,0.0,2.1410416666666667,92.33872151290562,0.7223899661744616,54.1880362042446,1.0
20140809,-0.8140669444444443,4.6917719999999985,105.17697560975608,40.194285714285726,0.23383977777777784,306.7930512820513,24.953093750000004,327.7054347826086,408.23604166666655,151.42897608695645,512.9012783891304,-9999,10.640089583333337,57.88360416666666,98.86795833333332,17.721810416666667,0.0,-9999,14.360083333333336,14.497125000000004,8.128895833333333,7.8086687500000025,-9999,-9999,3.863948104166667,2.8839437500000007,0.7013932708333334,0.08539764583333333,102.19527083333334,2.324535625,-0.9799862291666658,5.4182516666666665,92.98922916666668,54.61335416666667,249.26935416666674,24.953093750000004,327.1755625,408.23604166666655,141.69641458333328,491.7021980395834,10.640104166666667,57.88360416666666,98.86795833333332,17.7218125,0.0,2.3245416666666667,92.84440970561087,-0.2131828877635856,47.82458793283104,1.0
20140810,0.15465999999999994,-0.9807056818181816,80.54395833333331,37.670731707317074,0.21862666666666666,241.6175639130435,24.404716666666676,336.4427083333333,410.3956249999998,132.17218749999998,456.6182908708333,-9999,11.59722625,52.8226875,99.04777083333336,19.24789583333333,0.0,-9999,14.41620833333333,14.542458333333334,7.924009166666665,7.538308333333334,-9999,-9999,2.661840291666666,2.9456437500000003,0.7023396083333334,0.11835466666666665,94.91023333333332,2.429788541666666,0.28379729166666645,-0.8515968749999997,80.54395833333331,42.21154166666667,231.55016666666668,24.404716666666676,336.4427083333333,410.3956249999998,132.17218749999998,456.6182908708333,11.597208333333333,52.8226875,99.04777083333336,19.24789583333333,0.0,2.4298125,80.54395833333331,0.2660090543026793,42.43257776896899,1.0
20140811,0.3721393023255814,-0.5026326086956523,62.514191489361714,44.26954545454545,0.1854289583333333,195.37068333333332,18.54820208333334,350.8239583333333,414.92875,111.68378479166664,390.03802024166674,-9999,11.317122916666666,54.46862500000001,98.99222916666668,19.9715625,0.0,-9999,14.501395833333332,14.610395833333332,8.157425625,7.500395833333332,-9999,-9999,1.9984320416666668,2.504108333333333,0.6180813958333332,0.14736999999999995,142.74196666666668,1.854226875,0.5056771041666667,-1.0562729166666671,62.48943750000001,44.33543750000001,195.3706875,18.54820208333334,350.8239583333333,414.92875,111.68378479166664,390.03802024166674,11.317124999999995,54.46862500000001,98.99222916666668,19.9715625,0.0,1.8541874999999992,62.105685214525955,0.4723893982156514,45.455277151270565,1.0
20140812,0.7814612820512821,10.848435526315795,52.845232558139536,44.913157894736855,0.1711271111111111,173.00464375,16.744545833333333,346.16333333333336,409.04395833333336,92.47068229166665,345.00986526041675,-9999,5.3561854166666665,73.60812500000002,98.7012916666667,16.608854166666664,0.0,-9999,14.512416666666667,14.616145833333334,7.87988125,7.443156249999998,-9999,-9999,1.1242163333333337,1.9848229166666669,0.5690027625,0.138103125,157.23618541666667,1.720666875,0.8606123541666664,9.280769791666668,51.22889583333333,46.86306250000001,173.00464583333337,16.744545833333333,346.16333333333336,409.04395833333336,92.47068229166665,345.00986526041675,5.356208333333332,73.60812500000002,98.7012916666667,16.608854166666664,0.0,1.7207500000000004,51.33624016118485,0.8104545140931654,47.48155643943929,1.0
20140813,-0.6531828205128207,3.4899924444444443,61.2315319148936,53.20974999999999,0.16065416666666665,188.3822378723404,16.150137500000003,343.6179166666668,410.49833333333333,100.41588958333334,371.37354597499984,-9999,9.630627499999996,58.616833333333346,98.73572916666666,17.964916666666667,0.0,-9999,14.634666666666662,14.760749999999994,8.08359375,7.597264583333334,-9999,-9999,2.24766875,1.96639375,0.6033760041666668,0.1695836875,131.91474999999997,1.4896735416666669,-0.2812893750000001,3.0186845833333336,60.86206249999998,54.45854166666666,184.45760416666664,16.150137500000003,343.6179166666668,410.49833333333333,100.41588958333334,371.37354597499984,9.630583333333332,58.616833333333346,98.73572916666666,17.964916666666667,0.0,1.4897083333333334,60.977237044478514,-0.21546189691070736,54.7158407695397,1.0
20140814,-0.3384780555555555,6.241151136363637,70.22558695652172,55.30052631578946,0.18630489361702127,233.0194363636364,21.75806833333333,334.7127083333333,410.86229166666664,114.55176666666664,421.36378022916665,-9999,9.5518485,60.24818750000002,98.8631041666667,17.993958333333335,0.0,-9999,14.712645833333333,14.822395833333335,8.487335624999998,7.486329166666664,-9999,-9999,1.9832911791666656,1.947539583333333,0.6925462499999998,0.1885279166666666,152.1336458333334,1.7870866666666665,-0.03575754166666665,5.219478125000002,68.81499999999998,56.6699375,213.60114583333333,21.75806833333333,334.7127083333333,410.86229166666664,114.55176666666664,421.36378022916665,9.551854166666667,60.24818750000002,98.8631041666667,17.993958333333335,0.0,1.7870833333333331,69.01639905272708,0.1256100754183966,56.79005454717005,1.0
20140815,-1.4781796296296297,15.767254999999999,50.34027906976747,58.5208,0.160155,163.74489443181815,15.913175000000004,338.19541666666674,401.6022916666666,69.44760833333335,305.93142713125,-9999,3.7074438541666663,81.38856249999998,98.58935416666668,14.3860375,0.0,-9999,14.763291666666673,14.864479166666667,7.691224999999998,7.326922916666668,-9999,-9999,2.6259122291666657,1.816775,0.6061562116666666,0.1621516666666667,186.6139375,1.485684791666667,-0.8091320833333335,14.258970833333334,49.04489583333334,66.13235416666667,150.0995,15.913175000000004,338.19541666666674,401.6022916666666,69.44760833333335,305.93142713125,3.707458333333333,81.38856249999998,98.58935416666668,14.386041666666667,0.0,1.4857916666666666,49.195961054352026,-0.3301860130285138,62.458230765785466,1.0
20140816,-0.05427843749999983,5.7601678125,62.80547222222222,56.353529411764704,0.2412052777777778,199.2302825,19.0736375,316.5728888888889,392.24791666666647,79.35825111111113,349.71516524888887,-9999,6.483598478260868,68.07156521739131,98.8021,13.87110833333333,0.0,-9999,14.689124999999995,14.83243749999999,5.139895416666667,6.191385416666669,-9999,-9999,3.2968574999999998,1.774962499999999,0.6955182291666667,0.1735267291666667,121.85552916666671,2.073958958333334,-1.5218572916666673,8.189992291666668,48.83857291666667,72.4450625,167.50160416666668,19.0736375,315.2916041666667,392.24791666666647,70.78258333333333,330.3328153375,6.319958333333332,69.40081249999999,98.85075,13.871124999999996,0.0,2.073916666666667,52.4411563857923,0.4860391749299355,58.51984360788268,1.0
20140817,4.051224117647059,0.14636999999999994,29.224571428571423,107.4464705882353,0.09910190476190477,81.53254680851063,7.287532000000001,349.6495833333333,392.1679166666667,29.09558958333333,167.87342753041662,-9999,4.739463458333334,72.4020625,98.68374999999996,14.073645833333332,0.254,-9999,14.434437500000007,14.62654166666667,3.475199166666666,4.721760416666666,-9999,-9999,0.1152492124999999,1.6133375,0.4357011229166667,0.18606916666666676,120.05546250000003,0.7775308333333332,1.4980791250000003,1.8632316666666664,30.123666666666665,81.04295833333335,79.83395833333333,7.287532000000001,349.6495833333333,392.1679166666667,29.09558958333333,167.87342753041662,4.739458333333333,72.4020625,98.68374999999996,14.073645833333332,0.254,0.7775416666666667,30.268107489005686,1.6419700398527823,82.44872797773004,1.0
20140818,-2.116638750000001,12.086458536585365,37.978690243902435,44.808,0.16277785714285714,134.30367441860466,16.546291666666665,341.1883720930232,394.51020833333337,65.85923720930232,269.69712753488375,-9999,2.606217125,86.0793125,99.43060416666668,13.831229166666667,4.572,-9999,14.152999999999999,14.353520833333334,3.3257872916666664,4.168564583333334,-9999,-9999,2.319198958333333,1.3553229166666665,0.8477881458333334,0.19957687500000007,242.4938833333333,1.5933824999999997,-0.9638857291666668,13.781379166666666,40.06115208333333,62.18408333333332,160.76502083333332,16.546291666666665,341.3234999999998,394.51020833333337,88.71098333333332,320.4022184166667,2.6061666666666663,86.0793125,99.43060416666668,13.831229166666667,4.572,1.593416666666667,39.45346010024218,-0.7944114295222334,55.287733739248225,1.0
20140819,0.4084399999999997,9.416912820512822,27.75108604651163,47.03076923076922,0.1472502272727272,116.54303777777778,13.544879166666664,344.84400000000005,393.9022916666667,53.92594666666667,240.34866762222228,-9999,2.2522184375000003,88.3355833333333,100.02675,14.043104166666666,1.778,-9999,13.999166666666667,14.182937499999996,4.122933541666668,4.202014583333333,-9999,-9999,0.6495144374999999,1.1107345833333335,0.6898447291666666,0.19860895833333328,246.66561666666664,1.4150068749999998,0.4612226249999998,9.457412500000002,28.87753541666667,58.71264583333332,118.90275000000004,13.544879166666664,344.9075,393.9022916666667,56.00340833333334,245.15507381250006,2.25225,88.3355833333333,100.02675,14.043104166666666,1.778,1.4150624999999997,28.736148545217773,0.7295904792178454,54.97632597291954,1.0
20140820,-1.6387149999999997,16.623037045454545,42.631348837209295,59.3776,0.14248999999999998,165.65579608695657,14.255033333333332,343.80956521739137,395.93354166666654,97.28042391304348,336.2428721304348,-9999,2.8253083333333335,85.559625,100.341875,13.275414583333335,0.0,-9999,13.923583333333335,14.101354166666667,3.6650578541666654,4.297458333333333,-9999,-9999,1.7086320833333326,0.8462270833333334,0.8007718375,0.1097589375,181.87383749999995,1.0683697916666663,-0.8623928958333331,16.483138124999996,40.3544375,72.22464583333334,158.75345833333338,14.255033333333332,342.96452083333344,395.93354166666654,90.50555208333334,322.4306878750001,2.8253124999999994,85.559625,100.341875,13.275395833333334,0.0,1.0683749999999996,40.80923668346822,-0.4465528241173106,63.94934445848495,1.0
20140821,-1.0375204545454546,19.77107857142858,49.12777500000001,52.08695652173915,0.15053767441860466,245.93355749999995,24.38959791666666,311.66644444444444,394.2516666666667,108.03351111111112,430.51859786444453,-9999,4.5061136875,76.34370833333331,100.76826086956522,13.245991666666663,0.0,-9999,13.877416666666665,14.031833333333335,4.427103958333333,4.264602083333334,-9999,-9999,1.3183654583333333,0.7773435416666667,0.9409475354166668,0.07982699999999998,281.27394374999994,1.1497247916666664,-0.5410272916666666,18.782658333333334,43.33133333333333,68.27829166666668,206.18797916666665,24.38959791666666,311.25933333333336,394.2516666666667,97.98689583333334,405.5210917479167,4.506125,76.34370833333331,100.7677916666667,13.245979166666665,0.0,1.149770833333333,44.36688648586955,0.1084150211224562,61.60344687377672,1.0
20140822,-1.4697285,21.15729375,57.251275862068965,71.26789473684211,0.14931272727272726,272.55431944444445,24.43457291666667,298.0960869565217,388.5770833333333,95.318752173913,416.64211291521735,-9999,6.296510526315789,67.57036842105263,100.71916666666664,11.536802083333335,0.0,-9999,13.706020833333335,13.894687500000002,1.9602922916666676,3.2838499999999997,-9999,-9999,2.0952022916666664,0.9417002083333332,0.9363662083333332,0.09035575,184.52541666666667,0.9926602083333336,-1.153501583333334,19.691345833333333,42.56780000000001,71.65100000000001,206.50091666666665,24.43457291666667,297.8603125,388.5770833333333,90.65886666666664,403.90952904375,5.170062500000001,73.85502083333334,100.74047916666665,11.536791666666673,0.0,0.9925625,44.88631149018155,-0.0384963207353129,68.63111375964057,1.0
20140823,-0.4675010344827587,15.310422727272725,41.1792,85.25586206896551,0.1303934090909091,186.6292476086957,19.806647916666673,325.81645833333334,392.3981249999998,91.3688958333333,353.1731618770834,-9999,4.5672113125000005,77.35154166666669,100.53708333333331,12.854770833333333,0.0,-9999,13.398458333333332,13.611145833333332,2.234447958333333,2.8633062499999995,-9999,-9999,1.604324395833333,1.1631820833333333,0.8242869229166666,0.11700193750000006,119.02756583333336,0.9337541666666668,-0.4411381249999993,15.273116666666667,38.72656250000001,83.58802083333332,178.85304166666668,19.806647916666673,325.81645833333334,392.3981249999998,91.3688958333333,353.1731618770834,4.5672291666666665,77.35154166666669,100.53708333333331,12.854770833333328,0.0,0.9337708333333335,39.56989162953753,0.10279831923782276,77.27375647699118,1.0
