TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,NETRAD,PPFD_IN,VPD,RH,PA,TA,P,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,WTD,SWC_1,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,LW_IN_F,NETRAD_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20160624,-2.1384583333333333,74.31337500000002,54.997612903225814,58.62480000000002,0.14603104166666672,-9999,-9999,-9999,3.5299896262756683,81.73872916666667,98.58894166666666,14.252875000000005,3.623387,15.734999999999998,-9999,-9999,-9999,-9999,-9999,-0.11234104166666667,59.32390625000002,2.417303604166666,1.2985979166666666,2.7723803437500005,1.6505420833333329,177.41791666666668,1.0606250000000002,-1.1187074166666666,36.362043750000026,38.896835208333336,60.163562500000026,219.539625,339.6249374999999,-9999,-9999,3.5336458333333334,81.73872916666667,98.63347916666667,14.252833333333335,3.623,-0.11234104166666667,1.0606250000000002,38.768511952013,-1.0886466971262865,58.984578767479114,1.0
20160625,-1.7973684210526317,63.99888461538462,45.66420588235296,63.79586206896551,0.11648941666666668,-9999,-9999,-9999,2.8976683603353752,85.27637500000003,98.26635625,14.543041666666666,11.067354000000002,14.39625,-9999,-9999,-9999,-9999,-9999,-0.08984318749999999,58.96776041666667,1.7686874375,1.3305895833333332,2.4012749666666666,1.8971708333333333,160.83958333333334,0.9031250000000002,-0.4380954166666667,30.00370374999999,32.97224916666668,63.480333333333355,178.66518750000003,362.17293749999993,-9999,-9999,2.9005625,85.27637500000003,98.32477083333336,14.543062499999998,11.066,-0.08984318749999999,0.9031250000000002,32.792687406825515,-0.5042992026269258,62.166957509781135,1.0
20160626,-1.764,67.2777777777778,84.3313,65.35891891891893,0.19136816666666664,-9999,-9999,-9999,7.982644195367413,66.17839583333335,98.39654166666666,16.99321458333333,0.22874500000000006,15.86875,-9999,-9999,-9999,-9999,-9999,-0.08898322916666668,58.97078125000001,2.602176625,1.4138645833333332,3.438915447916667,2.328679166666666,192.65937500000007,1.5935416666666669,-1.1883133333333336,50.08308958333334,70.96878249999997,64.7098125,300.154875,344.59475000000015,-9999,-9999,7.989354166666666,66.17839583333335,98.44795833333336,16.993187499999994,0.228,-0.08898322916666668,1.5935416666666669,70.73636124110294,-1.1957040351319337,64.42877735599922,1.0
20160627,-0.6489666666666667,8.610166666666668,8.181718749999998,66.30823529411765,0.3748805555555555,-9999,-9999,-9999,2.1060072167011383,86.28668750000001,97.81386666666668,12.487895833333333,4.3800979999999985,13.880416666666667,-9999,-9999,-9999,-9999,-9999,-0.08609835416666671,58.99505208333331,1.437129270833334,1.3246437500000003,2.0378468604166664,2.08135,101.75333333333334,3.7341666666666664,-0.11249281250000004,3.675637500000001,5.8091622916666665,65.19652083333331,64.57016666666668,360.3728749999997,-9999,-9999,2.1083125,86.28668750000001,97.87137500000004,12.487958333333333,4.381000000000001,-0.08609835416666671,3.457083333333332,5.809742253759534,-0.15192816769791564,65.56407771506433,1.0
20160628,-1.7985217391304351,92.85949999999997,62.90579999999999,57.926,0.3461066428571428,-9999,-9999,-9999,4.107258890400827,79.91825000000001,97.73621041666664,14.3774875,0.12714599999999998,15.40125,-9999,-9999,-9999,-9999,-9999,-0.08351679166666669,58.9815625,2.32327925,1.3969687500000003,2.9649673083333323,1.9386249999999996,168.68142857142857,2.5789285714285706,-0.9263129166666668,57.76894999999999,38.972384375,63.53075000000002,284.9925,326.25687499999987,-9999,-9999,4.111270833333331,79.91825000000001,97.79854166666672,14.377458333333335,0.127,-0.08351679166666669,2.1416666666666684,35.16655956760493,-0.9757115737399599,63.145245786211774,1.0
20160629,-1.68,67.85025641025639,45.621487804878036,64.53882352941177,0.2537823541666667,-9999,-9999,-9999,5.460909656224397,71.60647916666667,98.01118541666666,14.39569583333333,0.33191,15.575000000000005,-9999,-9999,-9999,-9999,-9999,-0.09417375,58.98255208333333,2.645300708333333,1.421266666666667,3.0050527220833336,1.7450083333333335,154.8429166666666,1.8685416666666663,-1.2240352083333332,52.74379583333334,39.36429583333332,65.75372916666666,275.8904375,329.9760624999999,-9999,-9999,5.466479166666666,71.60647916666667,98.05422916666667,14.39570833333333,0.332,-0.09417375,1.8685416666666663,38.90905686804499,-1.2741546728082576,64.5359113340582,1.0
20160630,-1.5011025641025633,42.408555555555566,28.68715384615384,69.50177777777779,0.285624375,-9999,-9999,-9999,4.047378263314386,76.6555625,97.94060416666667,13.61244375,0.127161,15.086458333333335,-9999,-9999,-9999,-9999,-9999,-0.10070741666666667,58.980729166666634,2.5562623666666666,1.4247854166666667,2.670529604166667,1.6436937499999995,140.05979166666665,2.163125000000001,-1.1314843749999997,38.268458333333335,23.98974583333333,69.66354166666669,184.66739583333322,329.52481250000017,-9999,-9999,4.051666666666667,76.6555625,97.9735,13.612479166666667,0.127,-0.10070741666666667,2.163125000000001,23.38740984029355,-1.1456425863285822,69.24854799587558,1.0
20160701,-0.7626999999999999,56.555958333333336,18.499524999999995,67.53875000000001,0.38781145833333336,-9999,-9999,-9999,3.4680058083963288,80.57689583333331,97.78415,14.260333333333335,2.2842900000000004,15.625833333333333,-9999,-9999,-9999,-9999,-9999,-0.105013625,58.96713541666668,2.184572875,1.4608208333333332,2.4868097493750008,1.6363187500000005,161.39062499999997,2.791041666666666,-0.72375,56.555958333333336,16.33132083333333,67.53875000000001,211.34802083333332,341.7912500000002,-9999,-9999,3.4716875,80.57689583333331,97.821375,14.260354166666666,2.2840000000000003,-0.105013625,2.791041666666666,15.88487990538321,-0.7434050713000276,67.53875000000001,1.0
20160702,0.007777777777777734,22.969458333333325,5.454024999999999,63.76541666666665,0.4185691666666667,-9999,-9999,-9999,1.0356789350602342,93.97443749999998,97.54867916666672,13.895520833333327,12.174513000000001,15.189791666666661,-9999,-9999,-9999,-9999,-9999,-0.08952760416666666,58.97473958333333,1.3674629791666666,1.4028854166666669,1.6172294374999991,1.5426229166666667,164.38958333333332,3.115625,0.03541600416666666,22.969458333333325,4.951149583333333,63.76541666666665,94.0698125,371.00862500000017,-9999,-9999,1.0369166666666667,93.97443749999998,97.64352083333333,13.895520833333327,12.174,-0.08952760416666666,3.115625,4.690344065898098,0.04042645398514631,63.76541666666665,1.0
20160703,-1.1991428571428568,55.9648,53.95168421052632,58.938444444444464,0.32490375,-9999,-9999,-9999,4.693664973286832,74.40891666666668,97.52287916666668,14.20756666666666,1.977265,15.624375,-9999,-9999,-9999,-9999,-9999,-0.071284125,58.987343749999994,2.373095249999999,1.3450395833333333,2.602785020833333,1.4663520833333337,186.14687500000005,2.671041666666667,-1.0280535416666663,51.0239375,43.92222083333332,59.74731250000002,271.3341666666667,336.91181250000017,-9999,-9999,4.698562500000001,74.40891666666668,97.57710416666664,14.207541666666662,1.9769999999999999,-0.071284125,2.671041666666667,43.249230964526866,-1.0402958465708163,59.46470594766223,1.0
