TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,NETRAD,PPFD_IN,VPD,RH,PA,TA,P,TS_1,TS_3,WTD,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,LW_IN_F,NETRAD_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20110101,-9999,-9999,-9999,-9999,-9999,32.765951489361704,-9999,-9999,-9999,91.77025531914892,-9999,1.5326240063829797,0.37,-9999,-9999,-0.4934523404255319,-9999,0.387453125,0.09206787291666667,0.33641278125,-9999,-9999,-9999,-9999,-9999,-9999,32.083333333333336,273.31724999999994,-9999,-9999,0.563125,91.72081249999998,100.76975000000004,1.4304375000000005,0.37,-0.4933814583333333,4.880166666666667,6.728088704164843,-0.1297216080831299,91.59306213194502,3.0
20110102,-9999,-9999,-9999,-9999,-9999,32.517747659574475,-9999,-9999,-9999,97.2702340425532,-9999,-0.6113475744680851,0.0,-9999,-9999,-0.494166595744681,-9999,0.3268946041666667,0.09040431041666667,0.273355175,-9999,-9999,-9999,-9999,-9999,-9999,31.8403125,209.23918750000018,-9999,-9999,0.1651458333333333,97.13820833333335,101.31064583333335,-0.654625,0.0,-0.4940885416666667,2.5213333333333336,2.9477031691911897,-0.2170521766058356,56.525988641488325,3.0
20110103,-9999,-9999,-9999,-9999,-9999,20.780131702127658,-9999,-9999,-9999,99.15955319148935,-9999,-2.7843966595744685,0.0,-9999,-9999,-0.4948808510638297,-9999,0.2719523333333333,0.05750970625,0.21882713541666665,-9999,-9999,-9999,-9999,-9999,-9999,20.347208333333327,233.34443749999988,-9999,-9999,0.04845833333333335,99.0535,101.7256875,-2.766833333333334,0.0,-0.4947377083333333,2.056083333333333,0.18445732821451885,-0.2757431152236995,67.57885276708443,3.0
20110104,-9999,-9999,-9999,-9999,-9999,12.104020212765956,-9999,-9999,-9999,91.27302127659577,-9999,0.6177302617021275,0.0,-9999,-9999,-0.4955951063829788,-9999,0.3558540000000001,0.03327610625,0.31706491458333336,-9999,-9999,-9999,-9999,-9999,-9999,11.851854166666666,288.49749999999983,-9999,-9999,0.5606041666666667,91.33358333333337,101.48733333333332,0.5758125000000001,0.0,-0.4952177083333334,2.9011458333333335,5.558794056388657,-0.16715369345333478,63.37367729408743,3.0
20110105,-9999,-9999,-9999,-9999,-9999,34.01891,-9999,-9999,-9999,81.89000000000001,-9999,-3.0198579638297867,0.0,-9999,-9999,-0.4963095744680851,-9999,0.26415254166666663,0.09101192083333333,0.21832002291666672,-9999,-9999,-9999,-9999,-9999,-9999,33.310187500000005,222.68950000000004,-9999,-9999,0.8800416666666663,82.1507291666667,101.1142083333333,-2.9734791666666665,0.0,-0.4951816666666667,3.220625,5.876993925471883,-0.3403826597985238,64.77359474925736,3.0
20110106,-9999,-9999,-9999,-9999,-9999,6.312056723404256,-9999,-9999,-9999,91.76317021276596,-9999,-0.19361681489361707,5.6000000000000005,-9999,-9999,-0.4162510638297873,-9999,0.33365262500000004,0.01701803958333333,0.30424788541666664,-9999,-9999,-9999,-9999,-9999,-9999,6.1805625000000015,304.712875,-9999,-9999,0.4304166666666667,91.808375,99.73360416666664,-0.1862291666666672,5.6000000000000005,-0.41633375,3.544729166666667,4.294828329696308,-0.23049875850163665,50.931399109174635,3.0
20110107,-9999,-9999,-9999,-9999,-9999,30.22458276595745,-9999,-9999,-9999,95.80210638297872,-9999,1.5397164468085105,3.1099999999999994,-9999,-9999,-0.3370048936170213,-9999,0.375310125,0.07865010416666668,0.35902751875,-9999,-9999,-9999,-9999,-9999,-9999,29.594916666666666,305.8635000000001,-9999,-9999,0.2978125,95.75710416666668,100.45852083333332,1.53,3.1099999999999994,-0.3384212500000001,2.3756874999999997,5.3102600445168555,-0.17347761765365666,48.034733051479435,3.0
20110108,-9999,-9999,-9999,-9999,-9999,25.874706510638305,-9999,-9999,-9999,93.08436170212768,-9999,5.130495957446809,0.54,-9999,-9999,-0.3356855319148936,-9999,0.47722525,0.06670590833333333,0.5050506124999999,-9999,-9999,-9999,-9999,-9999,-9999,25.33564583333333,304.5271875,-9999,-9999,0.6853541666666666,93.08789583333336,100.270125,5.0571875,0.54,-0.33683916666666663,3.5801666666666674,7.874587261161307,0.03111805857674754,56.40667114242746,3.0
20110109,-9999,-9999,-9999,-9999,-9999,18.073282765957448,-9999,-9999,-9999,88.89014893617022,-9999,4.307092553191489,1.9,-9999,-9999,-0.3339865957446809,-9999,0.4491661875000001,0.046189879166666684,0.47268834375,-9999,-9999,-9999,-9999,-9999,-9999,17.696750000000005,285.20637499999987,-9999,-9999,0.905375,88.97997916666668,100.53837499999996,4.2584583333333335,1.9,-0.33482875,2.838416666666667,8.907190498674174,0.0247630839654899,53.30276693975325,3.0
20110110,-9999,-9999,-9999,-9999,-9999,11.690306382978726,-9999,-9999,-9999,88.7482340425532,-9999,1.7921989212765954,0.0,-9999,-9999,-0.33602021276595745,-9999,0.3758707083333333,0.0297048375,0.37952551041666666,-9999,-9999,-9999,-9999,-9999,-9999,11.44675,258.113125,-9999,-9999,0.7897916666666666,88.83852083333332,101.80343750000002,1.8100208333333336,0.0,-0.3365554166666666,2.58175,7.386348163923944,-0.1527349132783091,68.49049600099683,3.0
20110111,-9999,-9999,-9999,-9999,-9999,19.172581276595746,-9999,-9999,-9999,91.8574255319149,-9999,0.3815604744680851,0.28,-9999,-9999,-0.3349212765957447,-9999,0.3371690416666666,0.04755700208333333,0.3350351770833333,-9999,-9999,-9999,-9999,-9999,-9999,18.773145833333334,264.7778125,-9999,-9999,0.5194583333333335,91.88752083333333,101.02625,0.4439166666666667,0.28,-0.33520875,2.910791666666667,5.256744899784717,-0.21488743183953204,51.3622399159224,3.0
20110112,-9999,-9999,-9999,-9999,-9999,19.208043617021275,-9999,-9999,-9999,89.36238297872339,-9999,2.813475319148936,0.06,-9999,-9999,-0.34202893617021274,-9999,0.3989759374999999,0.047068185416666665,0.4257357083333333,-9999,-9999,-9999,-9999,-9999,-9999,18.807875,307.7536875,-9999,-9999,0.800791666666667,89.44200000000002,100.73304166666668,2.831020833333333,0.06,-0.342159375,3.496770833333333,8.023784467214401,-0.11312230213565695,54.03814998865349,3.0
20110113,-9999,-9999,-9999,-9999,-9999,11.028368936170214,-9999,-9999,-9999,96.76172340425532,-9999,2.8553187234042547,4.74,-9999,-9999,-0.35569595744680843,-9999,0.3976709374999999,0.0268161,0.4316328166666666,-9999,-9999,-9999,-9999,-9999,-9999,10.798604166666665,321.2853124999998,-9999,-9999,0.2551875,96.69241666666667,100.6112916666667,2.8779166666666662,4.74,-0.3556552083333333,1.3430624999999996,4.900166675365928,-0.10255300718746296,48.689400036381734,3.0
