TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,VPD,RH,PA,TA,P,D_SNOW,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,G,WTD,SWC_1,SWC_2,SWC_3,SWC_4,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,PPFD_IN_F,PPFD_OUT_F,VPD_F,RH_F,PA_F,TA_F,P_F,D_SNOW_F,G_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20130830,-9999,-9999,-9999,-9999,0.08495277777777778,124.32687499999996,-9999,-9999,-9999,250.8775869565217,-9999,3.9520911593552697,76.05395833333334,-9999,10.109187500000004,0.0,-9999,12.325312500000004,13.29354166666666,-9999,-9999,-9999,-9999,-9999,0.12186937500000003,-9999,-9999,-9999,-9999,1.6466385625000004,2.0216434229166675,1.8689145833333327,1.6679541666666664,121.3358913043478,0.43246739130434775,0.3750141666666663,25.647739583333333,32.10810625,84.89677083333333,124.32687499999996,-9999,335.3990000000001,-9999,288.14310416666666,-9999,3.9561875,76.05395833333334,99.606375,10.109187500000004,0.0,-9999,-9999,0.12186937500000003,0.4370208333333333,36.525473260483736,-0.1310414754165096,86.00546582576294,1.0
20130831,-9999,-9999,-9999,-9999,0.1702214285714286,138.92604166666663,-9999,-9999,-9999,241.13369767441876,-9999,4.189411312158861,75.76395833333333,-9999,10.603833333333336,0.0,-9999,11.893833333333333,13.00604166666667,-9999,-9999,-9999,-9999,-9999,0.12638666666666667,-9999,-9999,-9999,-9999,2.2854367708333334,1.994976291666667,2.0805937500000007,1.8891562500000003,83.8872083333333,1.4945854166666668,-0.29045874999999993,21.452445833333343,39.071787708333346,84.30307083333334,138.92604166666663,-9999,324.79170833333325,-9999,323.9718541666668,-9999,4.193749999999999,75.76395833333333,99.33827083333335,10.603833333333336,0.0,-9999,-9999,0.12638666666666667,1.4946249999999994,39.379272591168615,-0.17738225542027428,79.87309786481858,1.0
20130901,-9999,-9999,-9999,-9999,0.2142555555555556,45.618234042553205,-9999,-9999,-9999,121.76519148936168,-9999,1.1137636019081578,92.12978723404255,-9999,11.462148936170216,11.285999999999998,-9999,12.285212765957446,12.88957446808511,-9999,-9999,-9999,-9999,-9999,0.1154244680851064,-9999,-9999,-9999,-9999,0.4441478124999999,1.9950328458333328,1.5227615416666664,2.11158125,136.70608333333334,1.985839583333334,1.550890833333333,-5.532250000000002,6.8645895833333315,108.85077083333331,44.66785416666667,-9999,340.88752083333355,-9999,119.26737916666664,-9999,1.1110416666666665,92.19654166666665,98.42666666666668,11.362479166666667,11.296,-9999,-9999,0.115408125,1.985833333333333,9.775501629481047,0.7703136539180321,72.04278811878197,1.0
20130902,-1.7071500000000002,45.55682,64.32000000000001,60.3296,0.14073939393939394,171.58937500000005,-9999,-9999,-9999,276.75014634146345,-9999,3.5655204168622827,77.94666666666667,-9999,9.136208333333334,0.198,-9999,11.377145833333335,12.730520833333328,-9999,-9999,-9999,-9999,-9999,0.09641,-9999,-9999,-9999,-9999,1.9437254395833328,1.83165666875,2.460679166666667,2.1015312500000007,120.54177826086956,0.9218891304347826,-0.11207249999999988,28.498618749999995,32.886847499999995,59.672922916666685,171.58937500000005,-9999,315.0242083333332,-9999,347.8586666666667,-9999,3.5692708333333325,77.94666666666667,98.25260416666669,9.136208333333334,0.198,-9999,-9999,0.09641,0.939125,42.806881460167034,-0.3249057823776261,72.9466456571746,1.0
20130903,-1.4397428571428572,43.84842727272727,56.03742380952382,76.09125909090909,0.10095833333333333,101.35658333333336,-9999,-9999,-9999,171.92472727272732,-9999,2.378410603535173,86.556875,-9999,9.6200625,0.0,-9999,11.508614583333335,12.406458333333337,-9999,-9999,-9999,-9999,-9999,0.106560625,-9999,-9999,-9999,-9999,1.7254719374999998,1.807000445833333,1.8840589583333331,1.898479166666666,183.52921250000009,0.5508458333333334,0.08152499999999989,19.28463125,25.94440416666667,48.79772916666668,101.35658333333336,-9999,336.1603333333333,-9999,233.0074583333334,-9999,2.380791666666667,86.556875,99.30118750000004,9.6200625,0.0,-9999,-9999,0.106560625,0.5508541666666668,22.265532492052976,0.17208759049844893,78.13574823989649,1.0
20130904,-1.0542319999999998,52.48729999999998,92.57956,87.07069565217392,0.13462702702702709,160.65729166666668,-9999,-9999,-9999,333.925543478261,-9999,3.849468276768993,80.73062500000002,-9999,11.155416666666667,0.0,-9999,12.122364583333335,12.380312499999995,-9999,-9999,-9999,-9999,-9999,0.11337666666666672,-9999,-9999,-9999,-9999,1.705851952083333,1.8310651375000004,1.196544375,0.5443470833333334,222.1040833333333,1.0995541666666664,0.12521562499999986,26.51795416666667,46.86451666666665,56.18517083333333,160.65729166666668,-9999,326.90164583333336,-9999,364.95989583333335,-9999,3.8532291666666656,80.73062500000002,100.07060416666668,11.155416666666667,0.0,-9999,-9999,0.11337666666666672,1.0995833333333338,46.422591150512076,0.03780676380507294,83.7173501658462,1.0
20130905,-1.3869200000000002,51.91462692307692,88.67539230769232,87.5807423076923,0.142534375,173.91629166666667,-9999,-9999,-9999,398.6528541666667,-9999,4.634628063892264,77.85791666666667,-9999,11.4418125,0.0,-9999,12.075270833333335,12.419270833333329,-9999,-9999,-9999,-9999,-9999,0.120350625,-9999,-9999,-9999,-9999,1.8569383333333336,1.7934243791666662,1.1458832500000002,0.33178604166666675,187.48620625,1.0623354166666672,-0.06350833333333336,27.565858333333345,47.96542937500002,56.38622083333332,173.91629166666667,-9999,314.7551249999998,-9999,398.6528541666667,-9999,4.638812500000001,77.85791666666667,100.2879375,11.4418125,0.0,-9999,-9999,0.120350625,1.062375,45.77151929799475,-0.03835486063537544,83.77217711279368,1.0
20130906,-0.4666478260869565,53.74347083333333,73.07700416666665,76.38262692307691,0.14089459459459466,144.343125,-9999,-9999,-9999,303.8116170212767,-9999,2.9574630958358417,84.4379166666667,-9999,10.518604166666666,0.198,-9999,11.909437500000005,12.376041666666667,-9999,-9999,-9999,-9999,-9999,0.12611833333333336,-9999,-9999,-9999,-9999,1.1252482916666662,1.7075707791666668,1.0156297916666668,0.3250654166666666,127.18941666666665,1.0743145833333332,0.5823322916666663,26.44023125,35.75349035416665,54.980124999999994,144.343125,-9999,312.25247916666666,-9999,320.7113750000001,-9999,2.960312499999999,84.4379166666667,100.2580416666667,10.518604166666666,0.198,-9999,-9999,0.12611833333333336,1.0743125000000002,34.911954482494465,0.4729819711488302,77.27959724014605,1.0
20130907,-0.6371615384615387,38.60232692307693,59.88818571428572,75.29323571428571,0.17989000000000002,135.04770833333336,-9999,-9999,-9999,300.77902083333333,-9999,2.8033205683701854,85.16395833333331,-9999,11.673375,0.0,-9999,11.882947916666668,12.285208333333333,-9999,-9999,-9999,-9999,-9999,0.13137125,-9999,-9999,-9999,-9999,1.1716414375,1.7110491124999998,1.0481033333333334,0.42464833333333335,188.03447916666664,1.7217104166666666,0.53940625,18.944860729166667,32.456197916666675,61.58699583333331,135.04770833333336,-9999,327.2856666666665,-9999,300.77902083333333,-9999,2.806083333333333,85.16395833333331,100.29885416666669,11.673375,0.0,-9999,-9999,0.13137125,1.7217291666666668,33.39288924805981,0.2886471519299361,74.02311380097245,1.0
20130908,-2.187104347826088,40.108324,79.95823750000002,71.10225600000003,0.13218387096774192,144.66916666666668,-9999,-9999,-9999,336.46125000000006,-9999,4.062369807006365,81.88916666666664,-9999,13.10629166666667,0.198,-9999,12.39419791666667,12.311041666666668,-9999,-9999,-9999,-9999,-9999,0.13640208333333334,-9999,-9999,-9999,-9999,1.7260797083333332,1.7185181354166668,1.2015347916666668,0.609589375,204.8413333333333,1.0092437500000002,-0.007563749999999916,16.560052083333336,36.24197229166667,62.93005416666667,144.66916666666668,-9999,340.26341666666656,-9999,336.46125000000006,-9999,4.065874999999999,81.88916666666664,100.39329166666664,13.10629166666667,0.198,-9999,-9999,0.13640208333333334,1.0092708333333336,38.988098357324795,-0.3913224007154366,71.79520491566042,1.0
20130909,0.7135571428571427,11.17373103448276,22.319528571428574,60.74728437499999,0.15476666666666666,52.48499999999999,-9999,-9999,-9999,130.60683333333336,-9999,1.096766509063012,93.33541666666667,-9999,12.427916666666668,2.574,-9999,12.361979166666664,12.40916666666667,-9999,-9999,-9999,-9999,-9999,0.1333247916666667,-9999,-9999,-9999,-9999,0.3625233333333333,1.6478314895833337,0.8987922916666665,0.7855402083333329,102.88730833333337,1.1788041666666669,1.285304791666667,2.430729166666666,10.788377083333335,59.74587500000001,52.48499999999999,-9999,343.63081249999976,-9999,130.60683333333336,-9999,1.0979999999999999,93.33541666666667,100.16416666666665,12.427916666666668,2.574,-9999,-9999,0.1333247916666667,1.1788541666666668,12.360174342856958,0.8568415351109074,64.55628904294808,1.0
20130910,-0.35016249999999993,18.54432051282052,36.147145,54.55091463414632,0.20296041666666664,118.88374999999996,-9999,-9999,-9999,269.4667708333333,-9999,3.6430395542483858,77.84458333333335,-9999,12.822291666666665,0.198,-9999,12.401875,12.491354166666666,-9999,-9999,-9999,-9999,-9999,0.13287395833333332,-9999,-9999,-9999,-9999,1.707674875,1.7011145270833332,1.37625375,0.8658585416666665,94.7004375,1.91744375,-0.006562916666666567,14.550347916666665,29.86539625,54.80220833333334,118.88374999999996,-9999,336.0978125000001,-9999,269.4667708333333,-9999,3.646937500000001,77.84458333333335,100.00510416666664,12.822291666666665,0.198,-9999,-9999,0.13287395833333332,1.9174583333333333,30.823771876110673,-0.07556948553517855,55.88213172833788,1.0
20130911,0.3925977777777777,5.7839333333333345,13.155317391304347,58.180530434782604,0.1694854166666667,54.11818750000001,-9999,-9999,-9999,135.05247916666664,-9999,1.4941116432003687,90.54583333333332,-9999,13.295625000000005,4.553999999999999,-9999,12.7215625,12.471979166666666,-9999,-9999,-9999,-9999,-9999,0.13873020833333333,-9999,-9999,-9999,-9999,1.4537094374999997,1.8483724395833332,0.919160625,0.7723485416666667,129.9630416666667,1.620208333333334,0.3946583333333333,4.895552083333335,12.878975000000002,58.05293750000001,54.11818750000001,-9999,342.9551041666667,-9999,135.05247916666664,-9999,1.4957708333333335,90.54583333333332,99.69225000000002,13.295625000000005,4.553999999999999,-9999,-9999,0.13873020833333333,1.620208333333333,12.738782995264517,0.4173541004099083,58.351448532083,1.0
20130912,-0.398273076923077,23.07283103448276,34.56069642857143,73.3434172413793,0.09521395348837207,85.25520833333333,-9999,-9999,-9999,184.1328125,-9999,1.921821763435828,89.45916666666668,-9999,13.44570833333333,0.198,-9999,13.238958333333333,12.641458333333334,-9999,-9999,-9999,-9999,-9999,0.12059520833333333,-9999,-9999,-9999,-9999,1.5689005624999997,1.9982094541666664,1.1385785416666667,0.7605225000000001,180.17627083333332,0.8328687500000002,0.42930625,9.042731250000003,20.044075000000007,65.28675,85.25520833333333,-9999,338.29308333333336,-9999,184.1328125,-9999,1.9238750000000004,89.45916666666668,99.67643749999998,13.44570833333333,0.198,-9999,-9999,0.12059520833333333,0.8328958333333333,19.7508433367686,0.3466708014453028,69.40753240739646,1.0
20130913,-1.3234125,35.06938400000001,48.63272307692308,65.21875384615386,0.11498048780487805,97.568125,-9999,-9999,-9999,213.3040208333333,-9999,2.020871800917772,89.34354166666668,-9999,11.6154375,0.198,-9999,12.442708333333336,12.659479166666669,-9999,-9999,-9999,-9999,-9999,0.12875479166666662,-9999,-9999,-9999,-9999,1.7722381370833336,2.051404497916666,1.1875608333333332,0.7788070833333333,111.77627083333331,0.9327645833333332,0.27916875,12.107150000000004,22.72123125,59.59468749999999,97.568125,-9999,336.89149999999984,-9999,213.3040208333333,-9999,2.0229166666666663,89.34354166666668,99.81460416666668,11.6154375,0.198,-9999,-9999,0.12875479166666662,0.9327708333333332,24.930521924996924,-0.016180239211820262,64.77250672043894,1.0
20130914,-0.328912,45.928224,61.99148,70.68486296296295,0.13745121951219508,134.74374999999998,-9999,-9999,-9999,298.24189583333333,-9999,3.1035901542728723,84.1679166666667,-9999,11.757624999999996,0.198,-9999,12.030729166666667,12.531458333333337,-9999,-9999,-9999,-9999,-9999,0.1367210416666667,-9999,-9999,-9999,-9999,1.4419813958333332,2.1302679833333333,1.3378722916666663,0.8085179166666667,119.08768333333336,1.0985729166666665,0.6882777083333335,18.09836041666666,28.78519708333334,63.14239791666667,134.74374999999998,-9999,316.9685000000001,-9999,298.24189583333333,-9999,3.1066666666666665,84.1679166666667,99.87124999999996,11.757624999999996,0.198,-9999,-9999,0.1367210416666667,1.0986041666666664,31.530829437305854,0.4168840822896834,66.94012033291942,1.0
20130915,-1.0087416666666664,9.363406896551721,29.34959285714286,45.39235161290323,0.1523608695652174,62.45499999999999,-9999,-9999,-9999,143.66116666666662,-9999,2.1069853077763607,85.56104166666664,-9999,9.185,0.0,-9999,10.81821875,12.26291666666667,-9999,-9999,-9999,-9999,-9999,0.14245416666666666,-9999,-9999,-9999,-9999,1.9233462083333328,1.862515829166666,1.012575416666667,0.7032435416666666,94.05216666666664,1.37733125,-0.060827499999999826,0.8267395833333342,15.83704375,46.983902083333334,62.45499999999999,-9999,311.88935416666664,-9999,143.66116666666662,-9999,2.109208333333333,85.56104166666664,99.42331250000002,9.185,0.0,-9999,-9999,0.14245416666666666,1.3773749999999998,17.0347866622846,-0.10520092092635364,50.53207176969014,1.0
20130916,-0.1304111111111111,1.0371517241379304,16.437070000000002,53.09129333333333,0.15405,41.62520833333335,-9999,-9999,-9999,93.52354166666665,-9999,1.5737472809777708,88.83729166666666,-9999,9.9268125,0.198,-9999,10.454135416666666,11.856874999999995,-9999,-9999,-9999,-9999,-9999,0.144409375,-9999,-9999,-9999,-9999,1.2363324216666665,1.7551222520833336,0.7156364583333334,0.6264193749999999,96.5055,1.472275,0.5187935416666665,-4.389760416666667,8.154295833333334,53.13254166666667,41.62520833333335,-9999,315.84566666666666,-9999,93.52354166666665,-9999,1.5753958333333329,88.83729166666666,98.65891666666668,9.9268125,0.198,-9999,-9999,0.144409375,1.4723125,9.655481636754404,0.43381247692979336,54.42633019265935,1.0
20130917,-0.3519230769230769,7.7093125,26.4886625,49.3014675,0.2364729166666667,86.8725625,-9999,-9999,-9999,188.1804042553192,-9999,2.5395536935608254,83.58791666666666,-9999,11.256458333333335,0.198,-9999,10.786583333333335,11.599895833333333,-9999,-9999,-9999,-9999,-9999,0.14691875,-9999,-9999,-9999,-9999,1.70908816875,1.661862191666666,1.049674166666667,0.45602250000000005,96.64741666666669,2.243441666666667,-0.04722270833333325,4.35078125,21.677183333333332,49.93183333333332,86.8725625,-9999,335.71400000000017,-9999,196.74227083333335,-9999,2.5422708333333337,83.58791666666666,98.45606250000004,11.256458333333335,0.198,-9999,-9999,0.14691875,2.2434583333333338,22.421595035809013,-0.06443262360537065,50.03635794900641,1.0
20130918,0.15434255319148935,-3.4865021276595733,23.5579340425532,48.64594999999999,0.3610979166666666,56.87347916666666,-9999,-9999,-9999,138.7239791666667,-9999,2.6327643625327117,83.4847916666667,-9999,13.464583333333335,1.188,-9999,11.845729166666665,11.641770833333338,-9999,-9999,-9999,-9999,-9999,0.14970604166666668,-9999,-9999,-9999,-9999,1.4596541583333338,1.5932867479166666,0.7567470833333333,0.4620175000000002,95.97433333333336,3.533583333333333,0.13363833333333336,-2.837658333333333,23.10775416666667,48.64597916666668,56.87347916666666,-9999,357.06883333333343,-9999,138.7239791666667,-9999,2.635625000000001,83.4847916666667,98.33154166666664,13.464583333333335,1.188,-9999,-9999,0.14970604166666668,3.5336041666666667,23.189616286981412,0.14031885725307053,48.64594999999999,1.0
20130919,0.904356818181818,-5.880652083333333,10.568214583333337,44.5037875,0.3320583333333333,20.194166666666668,-9999,-9999,-9999,58.86029166666668,-9999,1.574211885164973,89.78125000000004,-9999,13.351875,1.386,-9999,12.195,11.859062500000007,-9999,-9999,-9999,-9999,-9999,0.14557416666666664,-9999,-9999,-9999,-9999,0.7189953124999998,1.50467946875,0.3574225,0.541205625,97.29118750000002,3.230772916666666,0.7856860416666666,-5.880652083333333,10.568214583333337,44.50377083333334,20.194166666666668,-9999,372.27943750000026,-9999,58.86029166666668,-9999,1.5759583333333336,89.78125000000004,98.64029166666666,13.351875,1.386,-9999,-9999,0.14557416666666664,3.2308333333333343,10.568214583333337,0.8092904573694518,44.5037875,1.0
20130920,0.5169974358974356,3.5123857142857133,13.191989999999999,44.70189523809525,0.20828958333333333,34.88564583333333,-9999,-9999,-9999,91.0599375,-9999,1.2116592830109008,92.04583333333339,-9999,12.905625,1.386,-9999,12.366666666666665,12.014375000000005,-9999,-9999,-9999,-9999,-9999,0.14213000000000006,-9999,-9999,-9999,-9999,0.81856125,1.4502270187500006,0.4964551875000001,0.5216647916666667,95.48629166666667,1.9731645833333336,0.631669375,1.594837499999998,11.657108333333333,45.081499999999984,34.88564583333333,-9999,357.5804583333333,-9999,91.0599375,-9999,1.2129374999999998,92.04583333333339,98.91660416666667,12.905625,1.386,-9999,-9999,0.14213000000000006,1.9732083333333328,11.506249380136325,0.6403337576299151,45.71304695482489,1.0
20130921,-0.2343888888888888,6.547631034482759,19.872734482758613,58.94758666666669,0.12095531914893615,47.18270833333332,-9999,-9999,-9999,116.62697916666664,-9999,1.1862576859038143,91.94374999999997,-9999,12.200208333333334,0.198,-9999,12.491979166666665,12.133958333333332,-9999,-9999,-9999,-9999,-9999,0.14237187499999998,-9999,-9999,-9999,-9999,1.0728359583333331,1.3875673208333332,0.6008476041666665,0.4052433333333333,237.78350000000003,1.2663270833333335,0.3147397916666667,0.08018124999999861,14.179505416666661,54.70145833333334,47.18270833333332,-9999,351.54412499999984,-9999,116.62697916666664,-9999,1.1875,91.94374999999997,99.03854166666667,12.200208333333334,0.198,-9999,-9999,0.14237187499999998,1.2663333333333335,13.396024865003106,0.33466473376938244,56.188086191363894,1.0
20130922,-0.12588620689655167,12.117148484848485,24.49934062500001,60.11988235294118,0.15583478260869568,65.69710416666668,-9999,-9999,-9999,98.34786363636368,-9999,1.051945905860998,91.19770833333332,-9999,8.430270833333331,6.336,-9999,10.935447916666668,12.032395833333334,-9999,-9999,-9999,-9999,-9999,0.136608125,-9999,-9999,-9999,-9999,1.1028159166666665,1.2239928291666669,0.5677334583333334,0.2499072916666666,226.60377083333339,1.2387354166666669,0.12118124999999992,5.331393750000001,17.994916416666673,56.84922916666664,65.69710416666668,-9999,305.5044791666668,-9999,137.37575000000004,-9999,1.0529375000000003,91.19770833333332,98.45439583333336,8.430270833333331,6.336,-9999,-9999,0.136608125,1.2387708333333334,16.93650391877645,0.18460473354756105,57.15694344532986,1.0
20130923,0.2631333333333333,-2.748117391304348,16.63633181818182,50.1682304347826,0.2889229166666667,37.236041666666665,-9999,-9999,-9999,100.18247916666668,-9999,1.0975528359626316,89.39166666666667,-9999,7.3964374999999976,4.950000000000001,-9999,9.833010416666664,11.588437499999998,-9999,-9999,-9999,-9999,-9999,0.10954562499999994,-9999,-9999,-9999,-9999,0.920474270833334,1.1639237687499997,0.3850626458333333,0.14181539583333333,124.81808333333332,2.269564583333333,0.2434458333333332,-3.0441583333333333,15.406975000000005,49.95956250000001,37.236041666666665,-9999,317.1928749999999,-9999,100.18247916666668,-9999,1.0984374999999995,89.39166666666667,98.09004166666664,7.3964374999999976,4.950000000000001,-9999,-9999,0.10954562499999994,2.2695625,15.396914790173344,0.2713991771571189,50.081089397367236,1.0
20130924,0.05297999999999999,6.869010416666664,21.40968888888889,48.85802500000001,0.28334166666666666,63.12016666666667,-9999,-9999,-9999,132.57995744680852,-9999,1.8884644413747165,78.64291666666666,-9999,4.9793125,0.0,-9999,8.73814583333333,11.080625,-9999,-9999,-9999,-9999,-9999,0.11115104166666663,-9999,-9999,-9999,-9999,1.0142324583333333,1.0615338416666666,0.4995238125,0.117109875,49.85993958333335,1.7033083333333332,0.04730125000000005,6.869010416666664,20.720835416666674,48.85804166666668,63.12016666666667,-9999,293.868958333333,-9999,144.56308333333334,-9999,1.8895,78.64291666666666,98.77397916666663,4.9793125,0.0,-9999,-9999,0.11115104166666663,1.703354166666667,20.56743768825392,0.04560804978606872,48.85802500000001,1.0
20130925,0.19750000000000004,13.245879999999996,18.554415217391306,49.58509130434782,0.2832255319148936,89.55560416666668,-9999,-9999,-9999,188.9880625,-9999,1.9142074838719827,74.68520833333334,-9999,2.321520833333333,0.198,-9999,7.2888229166666685,10.4578125,-9999,-9999,-9999,-9999,-9999,0.11687270833333332,-9999,-9999,-9999,-9999,0.7650944999999999,0.9522189229166668,0.6249125000000001,0.22580125,238.7656333333333,1.3340270833333336,0.1871233333333333,12.25786666666666,17.852543958333335,49.36972916666666,89.55560416666668,-9999,254.7833958333333,-9999,188.9880625,-9999,1.914625,74.68520833333334,98.84083333333338,2.321520833333333,0.198,-9999,-9999,0.11687270833333332,1.3340000000000003,18.011247643036363,0.19471395443281034,49.566921060415325,1.0
20130926,0.3451155555555556,-4.48306304347826,7.136873170731708,45.29678541666666,0.30075416666666666,27.715000000000003,-9999,-9999,-9999,71.3889583333333,-9999,0.7149860852094475,90.33125,-9999,3.003,5.5440000000000005,-9999,7.017468749999997,9.855416666666663,-9999,-9999,-9999,-9999,-9999,0.11048333333333334,-9999,-9999,-9999,-9999,0.6161971666666667,0.9549583604166666,0.356853125,0.3762085416666667,294.5578000000001,1.9395125,0.33876397916666673,-4.1212479166666665,6.882161041666667,45.29677083333333,27.715000000000003,-9999,312.728625,-9999,71.3889583333333,-9999,0.7151458333333335,90.33125,98.29483333333336,3.003,5.5440000000000005,-9999,-9999,0.11048333333333334,1.9395625000000007,6.381321268800272,0.34429932346345465,45.29678541666666,1.0
20130927,0.14356000000000002,7.447597727272727,14.11279333333333,43.37345106382978,0.19050625,10.35895,-9999,-9999,-9999,26.1179,-9999,0.6981907203922753,92.16,-9999,5.294200000000002,0.0,-9999,7.881500000000001,9.593749999999996,-9999,-9999,-9999,-9999,-9999,0.09538350000000001,-9999,-9999,-9999,-9999,0.8572259166666664,1.0138641249999998,0.5702193750000001,0.5849391666666668,155.94338541666662,1.2374000000000005,0.156638125,5.837110416666667,13.354978958333332,43.37583333333333,50.66779166666668,-9999,313.7977916666668,-9999,108.69442083333333,-9999,0.9428958333333334,86.21877083333334,98.5360625,5.5240625,0.7980000000000002,-9999,-9999,0.104450625,1.237395833333333,13.299503049412383,0.17002570671504025,43.41417338304765,1.0
20130928,0.2571023255813954,7.525352272727275,14.092535555555555,42.96719999999999,0.1811851063829788,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.6869750208333333,0.9724585645833334,0.6317397916666667,0.6029379166666669,109.57302291666667,1.1532749999999998,0.28548541666666666,6.386864583333335,13.798726875,42.97238541666667,59.87345833333333,-9999,306.53947916666675,-9999,129.55609374999997,-9999,0.9009166666666668,83.31722916666666,99.61895833333334,4.9735,0.633,-9999,-9999,0.111440625,1.1533333333333329,13.495373478422936,0.2863840428928667,43.08904486164343,1.0
20130929,0.20680227272727275,9.022256521739132,18.448947727272717,41.47376304347825,0.18862291666666664,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.7027989583333333,0.92673334375,0.5087096875000001,0.4134652083333333,50.17975000000001,1.3206187499999995,0.22393895833333333,7.9941416666666685,16.94582937499999,41.514375,62.01010416666665,-9999,314.4988333333335,-9999,136.4266666666667,-9999,1.8847708333333333,82.74108333333334,100.07083333333333,4.2199583333333335,0.18000000000000002,-9999,-9999,0.11022812499999997,1.3205625,17.271093652025215,0.21560277150490284,41.607659798209255,1.0
20130930,-0.2015444444444445,8.048996969696969,19.58775882352941,42.413861764705885,0.1644315789473684,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.711523218333333,0.8137319124999998,0.5136109375,0.24917354166666675,175.95352291666663,0.6161395833333333,0.10220541666666666,-0.05964791666666745,13.670133749999993,42.99294166666667,82.81964583333334,-9999,269.16762499999993,-9999,175.62448991666668,-9999,2.2958125,79.37885416666667,100.18762499999998,1.7242291666666665,0.063,-9999,-9999,0.11485114583333332,0.6161041666666666,14.930806226622849,0.0902262032516925,45.28535251053376,1.0
20131001,-0.5094913043478261,17.119795454545454,22.029874999999997,43.33939166666666,0.12309444444444442,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.6071788333333333,0.7551025604166667,0.4908735625,0.180774375,192.58325416666665,0.5372500000000001,0.147921875,-1.3382416666666668,10.648851187499998,43.71019791666666,89.81072916666668,-9999,261.6466875,-9999,186.6719409791666,-9999,2.13,79.66906250000002,100.3998958333333,1.5611458333333337,0.0,-9999,-9999,0.11506802083333335,0.5372083333333335,12.827180520338981,0.11004026538449806,47.127019367355345,1.0
20131002,-0.2397533333333333,1.5278266666666696,21.081042424242426,43.752565625,0.19150952380952385,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.65795825,0.7159098958333333,0.3470644770833333,0.1168564375,194.6924583333334,1.8158208333333328,0.057951895833333336,-3.7889416666666658,14.346157720833334,43.84064583333332,47.86035416666667,-9999,291.5557916666668,-9999,97.52720127083334,-9999,1.3460625000000004,86.37931250000003,100.59422916666664,2.1841875,0.0,-9999,-9999,0.11301520833333333,1.8158541666666668,14.513802254713351,0.04420634581563646,45.73507138356922,1.0
20131003,-0.060355813953488324,5.715474418604653,13.571811904761908,40.571825,0.2252170212765958,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.7396427145833334,0.7323721125000001,0.4146848333333333,0.05766358333333335,230.0357708333333,2.353839583333333,-0.007266249999999944,4.000031250000002,12.736395625,40.48627083333334,87.59708333333332,-9999,278.8736875,-9999,184.97833750000004,-9999,1.1680000000000004,89.28495833333332,100.63597916666667,5.252812500000002,0.0,-9999,-9999,0.10235181249999996,2.3538333333333337,12.581724361845408,0.011621204101356784,40.835199609391466,1.0
20131004,-0.02149787234042552,-13.54356170212766,16.864425531914893,37.77873541666667,0.3200395833333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.7395373854166666,0.6965923854166666,0.4234017291666667,0.06781485416666667,212.35333333333332,3.6117020833333338,-0.04294375000000002,-12.641779166666666,16.595114583333334,37.77872916666667,89.26166666666668,-9999,275.40668750000003,-9999,186.03557708333332,-9999,2.2202708333333327,89.21022916666668,100.30768750000004,6.446520833333333,0.0,-9999,-9999,0.09317162499999998,3.6116875,16.829737491722735,-0.034778829215717816,37.77873541666667,1.0
