TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,NETRAD,PPFD_IN,VPD,RH,PA,TA,P,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,TS_7,TS_8,WTD,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,LW_IN_F,NETRAD_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20180127,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.2322347408333334,0.6316396875,-9999,-9999,-9999,-9999,-9999,-9999,158.64385416666667,276.25568749999985,-9999,-9999,2.5815208333333337,-9999,102.866875,12.039604166666667,0.0,-9999,3.700666666666668,3.3653953453430296,-0.6595447900134902,1.6410395680126657,3.0
20180128,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.233226494583333,0.6564840624999999,-9999,-9999,-9999,-9999,-9999,-9999,158.2765208333333,269.19962500000014,-9999,-9999,2.6421666666666668,-9999,102.56870833333332,12.577625000000005,0.0,-9999,2.774125,6.7665518744939455,-0.6213218379445377,0.9365061011644594,3.0
20180129,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.012255865625,0.6747697916666668,-9999,-9999,-9999,-9999,-9999,-9999,115.64504166666666,287.72431250000017,-9999,-9999,2.6209166666666666,-9999,102.19716666666667,13.002270833333332,0.0,-9999,2.643604166666667,1.5793891568389202,-0.4066446876006651,0.6164945793806264,3.0
20180130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.2615402764583334,0.7020254583333333,-9999,-9999,-9999,-9999,-9999,-9999,164.01145833333334,278.88906249999985,-9999,-9999,2.7670833333333333,-9999,101.94081250000004,13.640999999999998,0.0,-9999,2.512979166666668,14.34879432331333,-0.5816119270514786,0.5144529494978736,3.0
20180131,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.2770341035416668,0.6812261666666667,-9999,-9999,-9999,-9999,-9999,-9999,167.3502083333333,277.88962499999985,-9999,-9999,2.522229166666667,-9999,101.78864583333336,13.1703125,0.0,-9999,3.397104166666668,13.050444935523592,-0.6586338137045852,-0.09489967150272254,3.0
20180201,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.245978143125,0.7103205625000002,-9999,-9999,-9999,-9999,-9999,-9999,160.8189583333333,292.29624999999993,-9999,-9999,2.9457291666666667,-9999,101.86808333333332,13.811437500000002,0.0,-9999,3.1104583333333338,16.837454149183408,-0.5558268045201712,0.27952571405105675,3.0
20180202,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.253419183125,0.7287467083333333,-9999,-9999,-9999,-9999,-9999,-9999,161.23043750000005,294.124375,-9999,-9999,2.9594583333333326,-9999,102.03635416666664,14.232166666666664,0.0,-9999,2.554604166666666,19.02908445714897,-0.5400071637486605,0.4130048582531305,3.0
20180203,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.3020544108333332,0.7343117499999999,-9999,-9999,-9999,-9999,-9999,-9999,171.65020833333338,284.8526250000001,-9999,-9999,3.074895833333333,-9999,101.97685416666668,14.339062500000002,0.0,-9999,2.810708333333334,21.48224331025493,-0.5567778578633248,0.3016231281040375,3.0
20180204,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.2569645262499998,0.7362447708333334,-9999,-9999,-9999,-9999,-9999,-9999,160.96239583333332,291.890625,-9999,-9999,3.036416666666668,-9999,101.84164583333332,14.38947916666667,0.0,-9999,2.5148958333333336,20.932668845495414,-0.5171692185731142,0.2266040193917789,3.0
20180205,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.305672158958333,0.7401591874999998,-9999,-9999,-9999,-9999,-9999,-9999,171.40445833333334,291.79587500000014,-9999,-9999,2.976354166666667,-9999,101.61370833333332,14.479458333333335,0.0,-9999,3.017604166666666,24.08526925216142,-0.5480805251751785,-0.2296358412928898,3.0
20180206,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.3468922833333334,0.7221230833333335,-9999,-9999,-9999,-9999,-9999,-9999,181.21966666666668,273.50787500000007,-9999,-9999,3.3059791666666665,-9999,101.74022916666672,14.077229166666667,0.0,-9999,3.970208333333333,27.2356825528753,-0.5978825502294356,-0.6008220126204948,3.0
20180207,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.3415046654166665,0.7382670416666666,-9999,-9999,-9999,-9999,-9999,-9999,179.26893750000005,285.2460624999997,-9999,-9999,3.6099791666666663,-9999,102.25912499999998,14.391479166666667,0.0,-9999,2.873416666666667,27.34004443995254,-0.5459817007979167,0.3808168294271456,3.0
20180208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.3516740845833333,0.7438698541666665,-9999,-9999,-9999,-9999,-9999,-9999,181.24077083333336,287.85099999999983,-9999,-9999,3.4315833333333337,-9999,102.13860416666668,14.55775,0.0,-9999,2.6059583333333336,29.85669468851964,-0.5523338171082982,0.004036208341900068,3.0
20180209,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.3634371639583334,0.7531926249999997,-9999,-9999,-9999,-9999,-9999,-9999,184.39402083333331,287.79275000000007,-9999,-9999,3.384729166666667,-9999,101.66254166666668,14.756791666666665,0.0,-9999,3.3318958333333337,31.25310447108335,-0.5433716650914581,-0.5434177520270418,3.0
20180210,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.3707119531250005,0.7196029166666666,-9999,-9999,-9999,-9999,-9999,-9999,185.35714583333333,273.62068749999986,-9999,-9999,3.6456041666666663,-9999,101.2988125,14.039500000000002,0.0,-9999,4.835333333333334,33.07710662629301,-0.6189795553138856,-0.8956181580699365,3.0
20180211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.322752418125,0.6469261875,-9999,-9999,-9999,-9999,-9999,-9999,170.14758333333333,259.24462500000004,-9999,-9999,3.2076666666666664,-9999,101.20147916666664,12.384687499999998,0.024000000000000004,-9999,4.342041666666667,25.311863474957427,-0.6823866825290632,-0.7258377888530912,3.0
20180212,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.2847948304166668,0.6383193333333333,-9999,-9999,-9999,-9999,-9999,-9999,163.13087499999997,271.01231249999995,-9999,-9999,2.8528541666666665,-9999,101.10079166666668,12.217083333333333,0.066,-9999,4.060979166666665,19.76773025013507,-0.6911604249101573,-0.9415966846808838,3.0
20180213,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.3935884954166664,0.6318576666666668,-9999,-9999,-9999,-9999,-9999,-9999,190.4207291666667,255.9686875,-9999,-9999,3.199854166666668,-9999,101.8796875,12.01077083333333,0.0,-9999,2.643437500000001,24.619104350527376,-0.7899964105308679,-0.051773428830390864,3.0
20180214,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.3665607141666667,0.6609430833333335,-9999,-9999,-9999,-9999,-9999,-9999,179.0106875,269.48918750000007,-9999,-9999,3.2230416666666675,-9999,102.05006249999998,12.718416666666664,0.001,-9999,2.948145833333333,29.94011129416948,-0.7034994181153946,-0.2309707482814953,3.0
20180215,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.4510564454166666,0.6489683749999999,-9999,-9999,-9999,-9999,-9999,-9999,203.11270833333333,254.26131250000003,-9999,-9999,3.1331666666666678,-9999,102.3044583333333,12.442749999999998,0.002,-9999,4.6756875,29.770853780841204,-0.822965485143793,-1.4288285081940235,3.0
20180216,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.4435114510416664,0.66303775,-9999,-9999,-9999,-9999,-9999,-9999,200.55700000000002,261.52543750000007,-9999,-9999,3.3860625,-9999,102.29795833333328,12.758874999999994,0.0,-9999,2.5950208333333338,33.27625988882749,-0.7865245538564419,-0.7356309723359887,3.0
20180217,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.447921727083333,0.6795958541666668,-9999,-9999,-9999,-9999,-9999,-9999,201.2091875,274.5500625,-9999,-9999,3.167708333333333,-9999,101.93545833333336,13.125541666666665,0.001,-9999,2.659583333333333,34.072826691571905,-0.7714894661160662,-0.2856906112126855,3.0
20180218,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.3281000924999995,0.6402473750000001,-9999,-9999,-9999,-9999,-9999,-9999,170.96929166666666,292.51531249999994,-9999,-9999,2.576833333333333,-9999,101.4786666666667,12.273,0.201,-9999,6.694624999999999,22.283527764421354,-0.756359800928077,-1.5302435145765745,3.0
20180219,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.3501335868749995,0.5853075000000002,-9999,-9999,-9999,-9999,-9999,-9999,174.2726458333333,259.92806250000007,-9999,-9999,2.9625625000000007,-9999,101.51629166666665,10.963999999999993,0.3140000000000001,-9999,5.749166666666665,14.5328289079468,-0.8108865351030826,-0.7228728980819829,3.0
20180220,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.4865061356250004,0.5759216666666667,-9999,-9999,-9999,-9999,-9999,-9999,211.80447916666668,247.4249374999999,-9999,-9999,2.978541666666666,-9999,102.15772916666664,10.707,0.0,-9999,3.28425,18.27300291800476,-0.908820783548916,-1.1068752778118178,3.0
20180221,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.462745253541667,0.6076940208333333,-9999,-9999,-9999,-9999,-9999,-9999,202.54475,259.62581249999994,-9999,-9999,2.9878333333333327,-9999,102.1275,11.48714583333333,0.003,-9999,2.120041666666666,24.25821937862628,-0.8558816760852919,-0.5779622791703899,3.0
20180222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.3484767125,0.5963292916666666,-9999,-9999,-9999,-9999,-9999,-9999,174.065375,265.25700000000006,-9999,-9999,2.61675,-9999,102.20070833333332,11.215625000000005,0.993,-9999,5.615104166666665,16.590810960893766,-0.8084934459041234,-2.0098587701199677,3.0
20180223,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.5476191264583334,0.5935639375,-9999,-9999,-9999,-9999,-9999,-9999,224.4787083333334,237.31875,-9999,-9999,3.1243749999999992,-9999,102.58566666666664,11.150145833333333,0.0,-9999,4.966395833333335,23.523910774162022,-0.906692052864387,-2.912023178245402,3.0
20180224,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.3620083966666667,0.6013432916666667,-9999,-9999,-9999,-9999,-9999,-9999,176.44122916666663,262.60806250000013,-9999,-9999,2.720375,-9999,102.76462499999998,11.318625,0.042,-9999,4.479562500000001,17.942381558103346,-0.8107482654097248,-2.333725446386411,3.0
20180225,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.551149425,0.6160546041666669,-9999,-9999,-9999,-9999,-9999,-9999,223.97622916666668,253.9843125,-9999,-9999,2.7973125000000008,-9999,102.48633333333332,11.66470833333333,0.006999999999999999,-9999,3.3472291666666667,27.74247312181611,-0.901965863161718,-1.7452987409159495,3.0
20180226,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.9891460133333332,0.6111696041666667,-9999,-9999,-9999,-9999,-9999,-9999,110.80566666666668,301.7348750000001,-9999,-9999,2.2851875,-9999,101.54527083333332,11.5925,7.933999999999997,-9999,3.987166666666667,4.9671486393402455,-0.5268623802917324,-0.9601965307699996,3.0
20180227,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.55819186,0.6037302708333332,-9999,-9999,-9999,-9999,-9999,-9999,224.87187500000005,247.46425000000008,-9999,-9999,3.126062500000001,-9999,101.44520833333333,11.389208333333334,0.027,-9999,5.216625000000001,28.525505226449443,-0.8769020416834961,-1.457707815037334,3.0
20180228,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.31909637875,0.6257182500000001,-9999,-9999,-9999,-9999,-9999,-9999,171.86847916666667,293.14062500000006,-9999,-9999,2.7675833333333344,-9999,101.981375,11.89789583333333,0.81,-9999,3.2202916666666668,22.14678846047705,-0.7351300333604427,-1.2466580603712538,3.0
20180301,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.29100489229166665,0.6480826458333336,-9999,-9999,-9999,-9999,-9999,-9999,22.90052083333333,338.9656250000002,-9999,-9999,1.9123958333333335,-9999,101.2441875,12.460458333333335,41.46300000000001,-9999,6.911124999999998,-0.6540761738980051,0.0828068129436137,-0.7701269723579438,3.0
20180302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0663265393749997,0.6055767708333334,-9999,-9999,-9999,-9999,-9999,-9999,117.10243750000002,301.1873750000001,-9999,-9999,2.0801875,-9999,101.29277083333332,11.456208333333334,10.123,-9999,4.449083333333333,7.926988486993976,-0.5981429535978825,-0.8484338067236662,3.0
20180303,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.2909435677083332,0.5876666875000001,-9999,-9999,-9999,-9999,-9999,-9999,158.46672916666662,283.91362500000014,-9999,-9999,2.099416666666667,-9999,101.59666666666668,11.02125,5.8050000000000015,-9999,2.8125000000000004,13.32179970763613,-0.8098671172615032,-1.0379896354462763,3.0
20180304,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.479398469583333,0.6008633541666665,-9999,-9999,-9999,-9999,-9999,-9999,197.47797916666664,268.27912499999985,-9999,-9999,2.5247916666666668,-9999,102.35845833333332,11.327916666666667,0.47,-9999,2.1037916666666665,26.717085515866128,-0.9220890258006292,-1.1631817786224483,3.0
20180305,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.6440361689583336,0.6253100416666665,-9999,-9999,-9999,-9999,-9999,-9999,244.87995833333332,252.43781250000006,-9999,-9999,2.9965208333333337,-9999,102.35058333333328,11.8506875,0.0,-9999,2.794916666666667,42.27942679026042,-0.8893895422368643,-1.748869672849434,3.0
20180306,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.578007583541667,0.6885051666666667,-9999,-9999,-9999,-9999,-9999,-9999,227.32427083333332,280.56949999999995,-9999,-9999,3.530791666666667,-9999,101.8995,13.288375000000002,0.0,-9999,2.013541666666667,47.125012190144304,-0.7270446416911104,-0.8366026585107565,3.0
20180307,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0825661133333333,0.6823627083333332,-9999,-9999,-9999,-9999,-9999,-9999,114.50745833333332,319.16312499999987,-9999,-9999,2.966708333333333,-9999,101.65327083333334,13.210416666666665,0.021,-9999,3.075395833333332,31.80241266690864,-0.3784070182345802,-1.0568216297184982,3.0
20180308,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.4916370997916664,0.7047200000000001,-9999,-9999,-9999,-9999,-9999,-9999,205.30114583333332,320.7169375000001,-9999,-9999,2.576854166666668,-9999,101.84704166666664,13.713354166666667,0.7080000000000002,-9999,1.9352916666666669,45.45223327871937,-0.7344345617773813,-0.7496413897301344,3.0
20180309,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.4739039714583333,0.6839937708333336,-9999,-9999,-9999,-9999,-9999,-9999,203.6947708333333,315.843,-9999,-9999,2.3868541666666667,-9999,101.58400000000002,13.252749999999995,0.12300000000000001,-9999,2.738875,42.0973399479265,-0.7985509249617363,-1.1627377307033937,3.0
20180310,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.225683139375,0.7024286874999999,-9999,-9999,-9999,-9999,-9999,-9999,149.62225000000004,321.09150000000017,-9999,-9999,2.5295,-9999,101.38104166666665,13.672541666666667,0.0,-9999,1.7485833333333336,38.44711636088125,-0.5400081616160803,-0.5795614620612083,3.0
20180311,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.6665967027083333,0.7274124166666667,-9999,-9999,-9999,-9999,-9999,-9999,248.36618749999997,301.90112499999987,-9999,-9999,2.8904166666666664,-9999,101.69112500000004,14.199437500000002,0.0,-9999,1.9748125,57.88681422437269,-0.8092538946042755,-0.6530844541740465,3.0
20180312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.453183560625,0.7436929166666667,-9999,-9999,-9999,-9999,-9999,-9999,193.73772916666675,338.0331250000002,-9999,-9999,2.789937499999999,-9999,101.58064583333336,14.553979166666664,1.965,-9999,4.8085416666666685,53.43363861537639,-0.6108624717754464,-1.9140120444172868,3.0
20180313,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.8016344000000001,0.7115518125000001,-9999,-9999,-9999,-9999,-9999,-9999,87.76802083333334,347.85424999999987,-9999,-9999,2.1155416666666667,-9999,101.32379166666668,13.886999999999993,12.903000000000004,-9999,4.768750000000002,27.80207331463463,-0.2030845105414891,-1.0972030484237978,3.0
20180314,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.2853996297916666,0.6387443541666668,-9999,-9999,-9999,-9999,-9999,-9999,149.18722916666667,300.92562500000014,-9999,-9999,2.1146875,-9999,101.45487499999996,12.2393125,7.463000000000003,-9999,2.6956875,32.83051438252936,-0.7212201392557488,-1.377461648117414,3.0
20180315,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.1710007220833336,0.6266499999999999,-9999,-9999,-9999,-9999,-9999,-9999,129.20045833333333,306.12412500000033,-9999,-9999,2.163604166666667,-9999,101.52177083333332,11.949833333333332,6.66,-9999,3.8414791666666654,29.45614038974503,-0.5930950997711568,-1.299885105386882,3.0
20180316,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.3184363914583332,0.6301352083333334,-9999,-9999,-9999,-9999,-9999,-9999,158.16341666666668,307.8983750000001,-9999,-9999,2.136645833333334,-9999,101.23704166666664,12.039416666666664,11.241999999999996,-9999,4.034895833333334,32.734978288617384,-0.7636458072817104,-1.7036388029993417,3.0
20180317,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.3743966037500002,0.6086877083333333,-9999,-9999,-9999,-9999,-9999,-9999,174.40189583333333,294.45687500000025,-9999,-9999,2.0809166666666665,-9999,101.55658333333334,11.52233333333333,6.902,-9999,2.3412083333333342,33.463477419430426,-0.839283439789318,-1.158045164385512,3.0
20180318,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.5495763918749998,0.6303411458333331,-9999,-9999,-9999,-9999,-9999,-9999,221.0795625,281.7350625,-9999,-9999,2.537833333333333,-9999,102.04754166666667,12.016312499999998,0.006999999999999999,-9999,1.7149374999999998,48.056233661153975,-0.912169425274254,-1.0732745562799195,3.0
20180319,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.71811147875,0.6933008541666664,-9999,-9999,-9999,-9999,-9999,-9999,261.7420208333333,278.8709375,-9999,-9999,3.456770833333333,-9999,101.85962499999998,13.424229166666667,0.012,-9999,2.0437708333333333,70.68210631424806,-0.8333275163724716,-1.1344020799850243,3.0
20180320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.5018835252083332,0.6640911666666668,-9999,-9999,-9999,-9999,-9999,-9999,41.98725,343.86443749999984,-9999,-9999,2.246541666666667,-9999,101.43977083333336,12.82814583333333,13.16,-9999,5.438333333333333,22.508915033956033,0.0009013475179632328,-1.5361747925106937,3.0
20180321,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.577679111875,0.7193504791666666,-9999,-9999,-9999,-9999,-9999,-9999,49.3940625,372.85687499999983,-9999,-9999,1.9325208333333341,-9999,100.9986875,14.063729166666665,26.698,-9999,7.176145833333334,28.469727014515144,0.06116309319824041,-1.9137040746837384,3.0
20180322,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.7797998431249998,0.6907779374999999,-9999,-9999,-9999,-9999,-9999,-9999,81.09566666666666,334.3876875,-9999,-9999,2.2705625000000005,-9999,101.21439583333334,13.424833333333336,18.815999999999995,-9999,5.102125,33.58584583107166,-0.20113478703772425,-1.537167965310494,3.0
20180323,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.6538024460416672,0.6298209583333335,-9999,-9999,-9999,-9999,-9999,-9999,231.61533333333333,275.86043750000005,-9999,-9999,2.752666666666667,-9999,102.15335416666666,12.009375,0.127,-9999,3.3665624999999992,55.29962344504468,-0.9934264056922494,-2.1698080624804743,3.0
20180324,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.6447344614583337,0.6331300624999999,-9999,-9999,-9999,-9999,-9999,-9999,233.98016666666663,291.9751875000002,-9999,-9999,2.4332083333333334,-9999,101.78714583333334,12.101187500000002,2.397,-9999,3.4446666666666665,53.42481648912736,-1.0077887584475076,-1.9731099806783023,3.0
20180325,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.6663028597916665,0.6257125624999997,-9999,-9999,-9999,-9999,-9999,-9999,231.10379166666664,273.88562499999995,-9999,-9999,2.6448125,-9999,101.96366666666668,11.916500000000005,1.0309999999999997,-9999,4.255062500000001,54.13955625839716,-1.0355908515855266,-2.5514196445605686,3.0
