TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,VPD,RH,PA,TA,P,TS_1,TS_3,TS_4,TS_5,G,WTD,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,VPD_F,RH_F,PA_F,TA_F,P_F,G_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20120101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.408402957446809,1.2610651063829788,0.4720160110638297,-9999,-9999,-9999,-9999,-9999,-9999,37.72002127659575,-9999,319.1241702127661,-9999,-9999,0.7570212765957447,-9999,94.84842553191493,3.760617021276597,0.8009999999999999,-9999,-9999,1.3197446808510631,10.9837465458065,0.032846817785515486,9.176432665919963,3.0
20120102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.3727685416666664,1.0671761666666668,0.4532896766666668,-9999,-9999,-9999,-9999,-9999,-9999,31.05966666666667,-9999,312.52456250000006,-9999,-9999,1.0413125,-9999,94.54452083333337,3.499895833333334,6.037999999999999,-9999,-9999,1.8739583333333332,10.86493978356608,0.10218408271909064,8.783114777707059,3.0
20120103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.240507270833333,1.7243731249999998,0.3979211104166667,-9999,-9999,-9999,-9999,-9999,-9999,56.671875,-9999,293.65612499999986,-9999,-9999,1.397520833333333,-9999,95.0088125,2.4851250000000005,1.0659999999999998,-9999,-9999,1.6900208333333333,12.714708817428095,0.14113520867496646,9.707422901811354,3.0
20120104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.136585395833333,0.6822057916666666,0.3611526722916668,-9999,-9999,-9999,-9999,-9999,-9999,18.397875000000006,-9999,302.12275,-9999,-9999,1.363520833333334,-9999,94.70075,1.65425,3.593999999999999,-9999,-9999,2.1780625,9.34287942150902,0.23831863628814665,9.521052041583218,3.0
20120105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.0562303541666664,0.4790469166666667,0.32751404020833325,-9999,-9999,-9999,-9999,-9999,-9999,12.277833333333335,-9999,314.74650000000014,-9999,-9999,1.1825208333333337,-9999,93.49085416666668,1.0393125,10.760000000000005,-9999,-9999,3.310166666666667,8.615028922787097,0.1686364168582647,8.293878134605098,3.0
20120106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.7448817708333328,0.5261468749999999,0.22151300999999995,-9999,-9999,-9999,-9999,-9999,-9999,13.584458333333338,-9999,318.0036875,-9999,-9999,0.029187499999999988,-9999,93.92760416666664,-1.4652500000000002,10.389,-9999,-9999,3.5250833333333342,5.22220485932163,0.31380312896332674,9.152533794658185,3.0
20120107,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.858982125,1.0687201875,0.2583667602083333,-9999,-9999,-9999,-9999,-9999,-9999,30.77295833333333,-9999,310.161125,-9999,-9999,0.5883333333333334,-9999,94.73370833333335,-0.5361249999999999,3.97,-9999,-9999,2.3154583333333334,7.5233327436184645,0.13023648052753584,10.431418067190911,3.0
20120108,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.8992916041666663,0.7592265208333334,0.2688517497916668,-9999,-9999,-9999,-9999,-9999,-9999,20.547520833333333,-9999,321.533,-9999,-9999,0.1815625,-9999,94.71535416666669,-0.1917916666666667,8.188000000000002,-9999,-9999,2.5427916666666666,6.3134589940238905,0.2745223279954951,10.566876478813263,3.0
20120109,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.887863354166667,1.3097383333333332,0.2654274841666666,-9999,-9999,-9999,-9999,-9999,-9999,39.726333333333336,-9999,314.04231249999987,-9999,-9999,0.3887916666666667,-9999,95.30341666666664,-0.2864166666666666,3.763,-9999,-9999,1.9319375000000003,7.525249358010066,0.19350766092472407,11.430629597922778,3.0
20120110,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.02922075,0.7110846041666666,0.3140237775,-9999,-9999,-9999,-9999,-9999,-9999,18.927541666666674,-9999,319.93918749999995,-9999,-9999,0.13720833333333332,-9999,95.7428125,0.8464791666666671,1.7129999999999996,-9999,-9999,1.6465208333333334,6.52678407703332,0.34033416019980617,11.803758966706988,3.0
20120111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.00114575,1.8666070833333333,0.31194067166666656,-9999,-9999,-9999,-9999,-9999,-9999,62.37795833333334,-9999,279.57575000000026,-9999,-9999,0.8234791666666665,-9999,95.92902083333335,0.5844791666666668,0.004,-9999,-9999,0.8875833333333335,9.866243148678171,0.03840581443641302,11.19526468141602,3.0
20120112,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.9620277916666664,2.026715625,0.3017312452083333,-9999,-9999,-9999,-9999,-9999,-9999,69.86791666666666,-9999,261.6578124999999,-9999,-9999,1.2763958333333332,-9999,95.47254166666666,0.2522083333333334,0.0,-9999,-9999,1.423354166666667,10.922220527370422,0.023623554710232992,11.229387977969566,3.0
20120113,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.8203964166666664,1.4785193749999996,0.24526874854166655,-9999,-9999,-9999,-9999,-9999,-9999,46.46483333333333,-9999,299.41181249999994,-9999,-9999,0.6963125000000002,-9999,95.05354166666666,-0.8470208333333332,2.887999999999999,-9999,-9999,2.555291666666668,7.573270636612,0.1509034843798294,11.411230585187113,3.0
20120114,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.5111222291666673,1.6094633333333332,0.1587268147916667,-9999,-9999,-9999,-9999,-9999,-9999,51.32431249999999,-9999,286.0893125,-9999,-9999,0.3385416666666667,-9999,95.00537499999996,-3.4644374999999994,1.5859999999999994,-9999,-9999,1.7941249999999995,6.313102380909751,0.14585164481291527,11.419125984049522,3.0
20120115,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.2886323750000002,1.9116808333333333,0.11240530000000001,-9999,-9999,-9999,-9999,-9999,-9999,64.93762500000001,-9999,253.43987499999997,-9999,-9999,0.3243333333333333,-9999,94.88227083333332,-5.5181666666666676,0.02,-9999,-9999,0.6997083333333332,6.31138171820684,0.1371158231440173,10.12659349176615,3.0
20120116,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0534259375,2.144106875,0.07864029437499997,-9999,-9999,-9999,-9999,-9999,-9999,75.50322916666667,-9999,233.38406249999989,-9999,-9999,0.627125,-9999,94.95389583333332,-7.9694166666666675,0.0,-9999,-9999,0.4512708333333333,7.234728560230228,0.09802704650676043,9.687421151992444,3.0
20120117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.1922448333333333,2.023271775,0.10507409416666667,-9999,-9999,-9999,-9999,-9999,-9999,69.18739583333333,-9999,249.08893750000004,-9999,-9999,0.6833541666666666,-9999,95.34185416666668,-6.626291666666668,0.0,-9999,-9999,1.0009791666666663,7.159849655458351,0.0446466640857223,10.791537323438089,3.0
20120118,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.518682770833333,2.164505979166667,0.17654399791666664,-9999,-9999,-9999,-9999,-9999,-9999,76.26102083333333,-9999,250.71293750000004,-9999,-9999,1.1649375,-9999,95.64147916666668,-3.5482499999999977,0.0,-9999,-9999,1.2702916666666664,9.367601175744774,0.013136670819794916,11.595244545085821,3.0
20120119,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.1653007916666662,0.6660586020833333,0.3813333216666666,-9999,-9999,-9999,-9999,-9999,-9999,17.627937499999994,-9999,326.8443749999999,-9999,-9999,1.717854166666667,-9999,95.1549166666667,1.833125,1.7440000000000002,-9999,-9999,2.0667916666666666,8.096249839737876,0.21832852389015245,10.762225463780503,3.0
