,TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,VPD,RH,PA,TA,P,TS_1,TS_2,TS_3,TS_4,TS_5,G,WTD,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,PPFD_IN_F,PPFD_OUT_F,VPD_F,RH_F,PA_F,TA_F,P_F,G_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC,FCH4_F_MODEL,FCH4_F_NORM
15,2013-01-16,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.3901129583333336,0.1047955208333333,0.1296769229166666,,,,,,,23.34075,,267.836875,,,,,0.3169583333333333,,101.07170833333332,-4.050770833333332,0.0,,,1.8289166666666663,0.1797896725727252,0.3514291733939569,10.532074172054386,3.0,,
16,2013-01-17,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.6600462291666664,0.0803174583333333,0.1826405062499999,,,,,,,16.950375,,290.7708750000001,,,,,0.2423125,,101.54314583333336,-1.1027291666666663,0.594,,,2.869916666666668,-0.3143042604154267,0.3977786193051405,10.782523274763737,3.0,,
17,2013-01-18,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.527434895833333,0.0934047708333333,0.154585475,,,,,,,20.201229166666668,,294.80912500000017,,,,,0.0752916666666666,,101.46220833333332,-2.5219375000000004,0.4220000000000001,,,2.7821458333333333,-1.0383754427663698,0.3754898139002222,10.722631765207671,3.0,,
18,2013-01-19,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.3208458958333331,0.1160964958333333,0.11572613125,,,,,,,26.14585416666667,,271.5085625000001,,,,,0.0254166666666666,,100.69754166666668,-4.797937499999999,0.044,,,2.8310416666666662,-1.5023519711241753,0.3350757751436122,10.674400174263925,3.0,,
19,2013-01-20,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.4511027916666663,0.1278486041666666,0.1405994354166666,,,,,,,29.67758333333333,,277.31587499999983,,,,,0.1844374999999999,,100.36466666666666,-3.368375000000001,0.146,,,2.587624999999999,-0.4280177089915837,0.3494931797063804,10.738583330671007,3.0,,
20,2013-01-21,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.4003057916666668,0.1178451666666666,0.1300831374999999,,,,,,,26.635375,,274.17337499999985,,,,,0.23825,,100.54220833333336,-3.913375,0.204,,,4.184291666666668,0.0861819316321923,0.3494159959232499,11.379128550804474,3.0,,
21,2013-01-22,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.2531422291666665,0.1002733125,0.1042353166666666,,,,,,,21.77808333333333,,281.46731249999993,,,,,0.0802916666666666,,100.87933333333326,-5.565020833333333,0.0,,,3.33975,-1.061693323538665,0.3236664694945696,11.034034140084712,3.0,,
22,2013-01-23,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.3923825625,0.1065347708333333,0.1289403625,,,,,,,23.596437500000004,,290.1774999999998,,,,,0.0850208333333333,,100.9876875,-4.0063125,0.044,,,1.8275624999999995,-0.854202633009176,0.3470566091381683,10.506269412867196,3.0,,
23,2013-01-24,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.399114958333333,0.15968216,0.13050355625,,,,,,,39.342020833333336,,257.312625,,,,,0.1810833333333334,,101.34354166666664,-3.936520833333333,0.004,,,1.8292708333333327,-0.0285064845452746,0.3312695981654216,10.504011253545144,3.0,,
24,2013-01-25,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.3011288333333333,0.1642597291666667,0.1130060541666666,,,,,,,40.55266666666665,,239.27699999999996,,,,,0.1182708333333333,,102.00277083333332,-5.032479166666668,0.0,,,1.1527916666666669,-0.4431832529172448,0.3167630213873106,10.177641187713116,3.0,,
25,2013-01-26,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.127551375,0.1357846249999999,0.0849894520833333,,,,,,,31.581999999999997,,264.84625,,,,,0.0,,101.30302083333336,-7.0340625,0.0,,,3.471604166666667,-1.3395076215981343,0.3050174814811536,10.828919877805262,3.0,,
26,2013-01-27,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.6602985624999995,0.0866798625,0.1841999604166666,,,,,,,18.719812500000003,,306.63037500000013,,,,,0.0387083333333333,,100.29375,-1.11675,5.212000000000001,,,3.239083333333334,-1.9837151936494648,0.3897185020272565,11.471588848007825,3.0,,
27,2013-01-28,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.900921625,0.1564211666666666,0.2397325479166666,,,,,,,38.89989583333333,,288.41643750000014,,,,,0.1468958333333333,,100.60712499999998,1.4157291666666667,0.104,,,3.088354166666667,-1.7700138685440514,0.4123821255778499,11.63495523045735,3.0,,
28,2013-01-29,,,,,,,,,,,,,,,,,0.0,,,,,,,,,2.0908624166666674,0.1265410833333333,0.2900297270833332,,,,,,,28.7159375,,314.7532500000001,,,,,0.0829375,,100.20854166666668,3.3644583333333333,2.388,,,3.9080625,-3.3531540179088437,0.4459290758157426,12.451893561554428,3.0,,
29,2013-01-30,,,,,,,,,,,,,,,,,0.0,,,,,,,,,2.361013333333334,0.0208892833333333,0.3693752416666665,,,,,,,4.105583333333334,,337.50637499999993,,,,,0.09875,,99.68827083333332,6.098229166666667,12.428,,,4.3409166666666685,-4.843413984856134,0.5404126781182835,15.286916717686491,3.0,,
30,2013-01-31,,,,,,,,,,,,,,,,,0.0,,,,,,,,,2.1613595416666658,0.1635258333333333,0.30881711875,,,,,,,40.61704166666667,,312.1016250000002,,,,,1.0346666666666668,,99.7175625,4.086229166666667,2.582,,,5.970395833333333,1.801033316666108,0.4626137500874088,14.619954128695165,3.0,,
31,2013-02-01,,,,,,,,,,,,,,,,,0.0,,,,,,,,,2.0305562291666672,0.0929670625,0.2727453395833333,,,,,,,19.86445833333333,,326.0755000000001,,,,,0.0009791666666666,,99.616125,2.7533333333333334,3.690000000000001,,,3.228166666666666,-3.688218272933909,0.4500231487907811,12.542951831775902,3.0,,
32,2013-02-02,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.7426919375,0.0871072916666666,0.2014123916666666,,,,,,,18.6125,,301.6704375000001,,,,,0.0548958333333333,,99.552125,-0.2317916666666667,1.7539999999999996,,,2.1800833333333336,-2.279753847067912,0.3986509049849418,11.534050688431485,3.0,,
33,2013-02-03,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.7208639375,0.16884485,0.197219375,,,,,,,41.9746875,,272.6890000000001,,,,,0.1556875,,100.50789583333334,-0.4692500000000001,1.55,,,2.892541666666668,-1.3407061059562198,0.3745439401720376,11.712164855922516,3.0,,
34,2013-02-04,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.9586715,0.0741141541666666,0.2542111854166667,,,,,,,15.159395833333331,,301.95900000000006,,,,,0.2613333333333333,,99.71166666666667,2.0135000000000005,2.7840000000000003,,,4.109291666666667,-2.1032878464489344,0.4435955334707845,14.178464740274912,3.0,,
35,2013-02-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.8780172916666669,0.1192678625,0.2336816833333334,,,,,,,26.660687499999995,,287.5345624999999,,,,,0.1130833333333333,,99.2086875,1.1810625,3.5400000000000014,,,4.0702500000000015,-2.2838964083462687,0.4197886896965127,14.539582814874471,3.0,,
36,2013-02-06,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.7029118749999996,0.1708654791666666,0.19218558125,,,,,,,41.830645833333335,,270.1792500000001,,,,,0.0012083333333333,,99.4023125,-0.6490833333333335,1.61,,,3.0248958333333342,-2.258869917842805,0.3799629059947264,12.333248470045929,3.0,,
37,2013-02-07,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.6939881874999998,0.1802959583333333,0.1902340583333333,,,,,,,44.71270833333335,,280.10493750000006,,,,,0.000625,,100.22779166666668,-0.7440208333333335,0.9780000000000002,,,1.4734166666666668,-2.140683981272408,0.3842301828453904,10.919425926640477,3.0,,
38,2013-02-08,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.5941765624999995,0.1820955208333333,0.16862201875,,,,,,,45.27193750000001,,268.80249999999995,,,,,0.0280625,,100.85191666666664,-1.8066458333333333,1.2819999999999998,,,1.2062708333333336,-1.336848337771804,0.3783993659952133,10.710919998872614,3.0,,
39,2013-02-09,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.539277645833333,0.1404430416666666,0.1575557020833333,,,,,,,33.09877083333333,,294.2507500000001,,,,,0.0281041666666666,,101.4301041666667,-2.4016458333333333,1.186,,,1.4869166666666669,-1.223784175513654,0.3863487161611004,11.077592962435643,3.0,,
40,2013-02-10,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.3097778125000004,0.2053288125,0.1150218520833333,,,,,,,53.08239583333333,,264.14793750000007,,,,,0.0861458333333333,,101.53189583333337,-4.944166666666669,0.108,,,1.4936249999999998,0.2484221258001682,0.3495254852191597,11.173260212298077,3.0,,
41,2013-02-11,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.4819383958333336,0.218006325,0.1486463541666667,,,,,,,57.75522916666666,,257.0729375,,,,,0.3975416666666665,,101.36716666666668,-3.060895833333333,0.148,,,2.7096249999999986,2.107367250434836,0.3649797564482504,12.390845067134205,3.0,,
42,2013-02-12,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.5121783958333337,0.210429875,0.1527480291666666,,,,,,,54.6864375,,265.0916875,,,,,0.1061666666666666,,101.42412500000002,-2.703395833333333,0.8559999999999999,,,1.9328541666666672,0.0322688744947775,0.3757872068841788,11.97557648047744,3.0,,
43,2013-02-13,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.5211305833333335,0.2321447291666666,0.1556291104166667,,,,,,,62.681270833333336,,260.20968749999986,,,,,0.2346458333333333,,102.18214583333334,-2.620229166666667,0.212,,,1.5501666666666667,1.220643816668482,0.3731247293015849,11.379913120135656,3.0,,
44,2013-02-14,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.5473836875000009,0.21305625,0.1606426020833333,,,,,,,55.10216666666667,,275.85156250000006,,,,,0.1780208333333333,,102.32504166666668,-2.3324583333333333,0.044,,,1.3438125000000003,0.5530942376361887,0.3847488601345533,11.310143558820984,3.0,,
45,2013-02-15,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.6975571875000002,0.20510225,0.1917198791666667,,,,,,,52.502375,,294.83662500000014,,,,,0.176,,101.88493750000002,-0.7129375000000002,0.0,,,1.9171250000000004,-0.0335671249163253,0.4134420714507729,12.184601545677678,3.0,,
46,2013-02-16,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.715722083333333,0.2053876666666666,0.1956053479166667,,,,,,,52.01877083333333,,297.5453124999999,,,,,0.0862083333333333,,102.24979166666668,-0.5187916666666667,0.31,,,1.1994375000000002,-0.6449802403950874,0.4187791417606659,11.480761232890332,3.0,,
47,2013-02-17,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.734431,0.1897975833333333,0.1994759375,,,,,,,47.27491666666666,,304.6268750000001,,,,,0.0813958333333333,,102.4880625,-0.3180833333333335,0.1659999999999999,,,0.7032708333333334,-0.7199063175773813,0.429056150111826,11.464589745344613,3.0,,
48,2013-02-18,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.7136262916666667,0.1354336604166666,0.1952016833333333,,,,,,,31.04852083333333,,309.8712500000001,,,,,0.0443958333333333,,101.94283333333333,-0.5419999999999999,1.006,,,2.2265000000000006,-1.0568766502195197,0.4420543217758777,13.466433988246097,3.0,,
49,2013-02-19,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.7466327916666664,0.204671,0.2020200854166667,,,,,,,52.51599999999999,,301.29562499999986,,,,,0.1982291666666666,,101.2261875,-0.1875625,4.513999999999999,,,3.9862708333333328,0.3719655480575358,0.4357745166223853,15.320923510464208,3.0,,
50,2013-02-20,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.6176688749999997,0.1995413333333332,0.1733060729166667,,,,,,,49.72933333333332,,295.8736250000003,,,,,0.3358958333333333,,102.15860416666668,-1.5521041666666662,1.214,,,4.198666666666667,2.1064459124255555,0.4173718348305749,13.773085844730325,3.0,,
51,2013-02-21,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.5335779166666668,0.2292274375,0.155979775,,,,,,,60.1786875,,277.79600000000005,,,,,0.2174791666666666,,102.3461666666667,-2.457437500000001,0.99,,,3.0757500000000007,1.8440547274958257,0.3999287515009635,13.013621295746884,3.0,,
