,TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,NETRAD,PPFD_IN,VPD,RH,TA,P,TS_1,TS_2,TS_3,TS_4,WTD,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,LW_IN_F,NETRAD_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC,FCH4_F_MODEL,FCH4_F_NORM
1588,2016-05-07,,,,,,262.4055875,117.73729166666664,496.59139791666666,7.585916288195716,62.00250000000001,12.9695625,0.0,6.808291666666667,4.496708333333333,3.163583333333334,2.575812499999999,0.0764874999999999,,1.2800788458333334,2.185981041666667,2.255479824375001,,,,,,,263.25066666666663,283.629625,117.73729166666664,496.5940687500001,7.593312499999999,62.00250000000001,100.57083333333333,12.9695625,0.0,0.0764874999999999,1.3152708333333334,104.04839019792192,-0.2718454750518511,17.405608457839424,3.0,6.59776105833298,
1589,2016-05-08,,,,,,293.06022291666665,138.7042708333333,555.4482083333334,8.558100583792156,60.50958333333333,14.538458333333333,0.0,7.298791666666669,4.9742291666666665,3.540770833333333,2.828979166666667,0.079975,,1.36555764375,2.136740833333333,2.4120181202083333,,,,,,,293.99297916666666,282.64058333333327,138.7042708333333,555.4503124999999,8.56577083333333,60.50958333333333,100.68225,14.538458333333333,0.0,0.079975,1.985291666666667,113.61602323697944,-0.317910561157133,18.993421633271684,3.0,8.896376194749674,
1590,2016-05-09,,,,,,258.02860624999994,121.28639583333334,490.35314374999984,7.531684012061683,62.03333333333335,14.466166666666664,0.0,7.771854166666666,5.418395833333333,3.903000000000001,3.0904583333333338,0.0839083333333333,,1.3655909520833334,2.2680231250000005,2.4078861768750004,,,,,,,258.88000000000005,289.8289583333332,121.28639583333334,490.35286458333326,7.5386250000000015,62.03333333333335,100.71477083333332,14.466166666666664,0.0,0.0839083333333333,1.715208333333334,100.455706147355,-0.30702520009113,18.907486716169227,3.0,11.45228227313412,
1591,2016-05-10,,,,,,270.79564166666665,125.16595833333332,512.7593562500001,6.9352824531776855,68.24541666666663,13.561729166666668,0.6000000000000001,8.199166666666665,5.8430833333333325,4.254124999999998,3.3506666666666667,0.0873020833333333,,1.3279020145833336,2.2093158333333336,2.340347065416666,,,,,,,271.5675,303.66843749999987,125.16595833333332,512.7609354166667,6.941354166666668,68.24541666666663,100.06406250000002,13.561729166666668,0.6000000000000001,0.0873020833333333,2.3383541666666665,102.43764855723236,-0.3327144929283721,21.041069287772903,3.0,14.030866704909563,
1592,2016-05-11,,,,,,251.42309375,108.3741041666666,464.42991875,4.300245088299629,67.26499999999999,8.637687499999998,0.0,8.343958333333335,6.212020833333333,4.588916666666666,3.610541666666668,0.0909895833333333,,1.0806246791666667,2.5307058333333337,1.8890711260416664,,,,,,,252.07147916666665,278.83000000000004,108.3741041666666,464.4293770833333,4.304541666666668,67.26499999999999,100.08491666666669,8.637687499999998,0.0,0.0909895833333333,2.913395833333333,77.0157965143806,-0.3643440510683281,18.006460121205453,3.0,14.959562833643984,
1593,2016-05-12,,,,,,289.7917687499999,130.20941666666667,546.0676583333334,5.700130012836507,63.96208333333332,9.876395833333332,0.0,8.020833333333334,6.399625,4.882708333333333,3.862354166666666,0.0946270833333333,,1.1537338833333333,2.539307083333333,2.022465265833333,,,,,,,290.47110416666663,270.2231666666668,130.20941666666667,546.0679479166666,5.7061875,63.96208333333332,99.75491666666666,9.876395833333332,0.0,0.0946270833333333,2.198312500000001,99.92948804012998,-0.3574655428746029,19.12155960276911,3.0,12.924716797445068,
1594,2016-05-13,,,,,,237.1779645833333,107.1975,447.08450625,6.806101418355684,55.62875,11.778916666666667,0.0,8.087750000000002,6.482999999999998,5.0904791666666656,4.0896041666666685,0.0991958333333333,,1.2506948249999998,2.472263958333333,2.1937659327083336,,,,,,,238.1343333333334,293.31695833333333,107.1975,447.08439374999983,6.8131458333333335,55.62875,98.93566666666668,11.778916666666667,0.0,0.0991958333333333,2.5853125,93.36412613713942,-0.3141176088218674,22.72326202122757,3.0,13.3348310896158,
1595,2016-05-14,,,,,,92.07801875,52.33081818181819,183.69961458333333,3.424687946485277,76.82545454545453,11.636969696969702,8.799999999999997,8.215,6.556,5.2052,4.218999999999999,0.0971757575757575,,1.201707733333333,1.812857229166666,2.104944343125001,,,,,,,92.65012500000002,339.39364583333344,27.35606041666668,183.69867083333327,3.169166666666667,79.73029166666667,98.55458333333335,10.762812500000004,9.602,0.0934486458333333,2.490395833333333,33.29881464735205,0.0450520030815196,23.553113427492065,3.0,14.131102338596362,
1596,2016-05-15,,,,,,26.140937500000003,36.19571428571429,63.98915416666667,0.0,100.0,10.438571428571429,1.2000000000000002,,,,,,,1.1126313625000002,1.391617770833333,1.9466677287500005,,,,,,,26.46341666666667,343.6254375000001,-23.69465083333334,63.98964166666666,1.7740624999999997,90.32675,98.51004166666662,8.929395833333333,8.091999999999999,0.0852139375,1.4881458333333333,12.480059587436006,0.2870771181967541,24.49822316226617,3.0,,
1597,2016-05-16,,,,,,165.93790416666667,,313.33014166666663,,,,0.0,,,,,,,1.2161473,2.183015166666667,2.1312615920833333,,,,,,,166.27,322.4453333333332,65.13315,313.3296312499998,3.884770833333334,77.98247916666669,98.76914583333333,10.817104166666669,2.624,0.0850603125,2.029958333333334,56.45289633281762,-0.150516287944934,23.9689760625955,3.0,,
