TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,VPD,RH,PA,TA,P,D_SNOW,TS_1,TS_2,G_1,G_2,SWC_1,SWC_2,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,PPFD_OUT_F,VPD_F,RH_F,PA_F,TA_F,P_F,D_SNOW_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20140101,-9999,-9999,-9999,-9999,-9999,0.08497003636363637,1.8070780217391305,278.41909090909087,244.13652173913044,6.243141818181818,-9999,5.5417663934782615,0.5392810869565218,80.90295652173911,97.88542857142856,-12.101254347826087,0.0,27.74565217391304,0.0628957956521739,0.12488734391304347,-8.82170434782609,-9.988219565217387,3.3079200000000006,11.05325,-0.048523747916666665,0.34362927187500003,0.10787995,0.3576910416666666,161.0257239130435,0.6608160869565216,0.3921508333333334,-6.406653333333334,-0.44913,-9999,1.7756458333333331,1.7847091458333335,252.68904166666664,244.24916666666664,-1.8084195833333327,5.438642793750002,0.5255833333333336,81.09938958333333,98.02089583333333,-12.473604166666664,0.0,27.73799999999999,0.6737083333333334,0.3795931600112297,0.7008392871834888,-21.11476429837348,3.0
20140102,-9999,-9999,-9999,-9999,-9999,1.0973568952380954,1.1050628125,253.45190476190484,243.665625,-2.4683857142857137,-9999,3.298928209583332,0.2404939583333334,85.56647916666667,99.3595925925926,-16.597333333333335,0.0,28.13333333333333,0.04137076458333334,0.07724952083333332,-8.741729166666671,-8.642825,3.318475000000001,10.4330625,-0.08973717708333334,0.268698399375,0.07158988604166666,0.14327672916666667,124.217775,0.451268125,0.35843229166666685,-2.4237952083333343,-0.6971092708333333,-9999,0.4800625,1.1050628125,240.80624999999995,243.665625,-2.8133741875,3.298928209583332,0.24239583333333334,85.56647916666667,99.549125,-16.411687499999996,0.0,28.13333333333333,0.4614375,-0.003203195084487355,0.7204721512442864,-13.979477616938025,3.0
20140103,0.434951,-9.725925806451613,-0.8629425000000001,-9999,0.09357305555555556,0.9813821944444444,1.4721683958333331,259.9841666666667,260.348125,-1.9308636111111108,-9999,3.659369190625,0.408224375,85.8323125,100.73666666666664,-9.977441666666667,0.0,27.785416666666666,0.06529445333333334,0.10149787499999996,-8.23284791666667,-7.2298625,3.3270590909090902,9.948620833333337,-0.039642362500000014,0.393722146875,0.10535329166666668,0.4152614583333334,72.95265624999998,0.7707147916666667,0.43336416666666655,-9.02998125,-0.8195212500000001,-9999,0.7360208333333333,1.4721683958333331,259.28152083333333,260.348125,-2.2241581249999998,3.659369190625,0.4129375,85.8323125,100.7527083333333,-9.875104166666663,0.0,27.785416666666666,0.7637083333333337,-0.2457631155695205,0.6349412833306814,-12.577874592873053,3.0
20140104,0.394087,-5.700893333333334,-0.14549117647058832,-9999,0.14718304347826086,2.337954925,1.5151836458333332,252.267,256.3808333333334,-5.422653349999999,-9999,3.942718867708333,0.32309874999999993,88.26143749999999,100.54764516129036,-11.05455,0.0,27.34583333333333,0.15217049999999996,0.17706262500000006,-7.394083333333334,-6.4835062500000005,3.340025,9.627410416666663,-0.046301425000000014,0.3727305918749999,0.1519473125,0.3761021666666667,73.99585958333333,0.8304935416666667,0.4190310416666667,-5.066115416666666,-0.5228670833333335,-9999,1.9483124999999997,1.5151836458333332,253.31658333333337,256.3808333333334,-5.051777791666666,3.942718867708333,0.3217291666666667,88.26143749999999,100.4590625,-11.01,0.0,27.34583333333333,0.8609166666666664,0.10164482395150247,0.6487149222005074,-12.849131974993089,3.0
20140105,0.4509354545454545,-7.286827857142858,-0.3047997368421053,-9999,0.10558374999999998,1.9725236666666668,1.4126280583333328,268.7766666666667,277.56395833333335,-8.568233958333336,-9999,3.6606419458333335,0.4451797916666668,87.83531249999996,98.90966666666664,-6.760364583333334,0.0,27.47500000000001,0.08099018125,0.10489110416666668,-7.2651875,-6.3189,3.3439755555555544,9.343889583333334,0.04671495833333333,0.4891294560416667,0.153712625,0.6362470833333334,135.85024166666665,0.8100829166666667,0.4424133333333334,-7.327522291666665,-0.3182366666666667,-9999,1.9725625,1.4126280583333328,267.8504166666666,277.56395833333335,-8.568233958333336,3.6606419458333335,0.4405416666666668,87.83531249999996,98.90968749999996,-6.817833333333333,0.0,27.47500000000001,0.7796875000000001,-0.12848048631425776,0.5686805770419416,-21.30173636399849,3.0
20140106,-9999,-1.0250116666666669,-0.9526436363636364,-9999,0.04992058823529412,1.8335983333333332,1.13903081875,257.31250000000006,258.55416666666673,-7.892498888888888,-9999,2.6177817206250005,0.2600241666666667,91.08910416666664,99.09351724137932,-10.251422916666664,0.0,26.79166666666667,0.16669791666666664,0.1863084791666667,-6.362697916666669,-5.396281249999999,3.3592020833333325,8.904397916666666,-0.19906193750000006,0.46102399625,0.15004610416666667,0.4244758541666666,139.9338333333333,0.4875241666666666,0.6600831250000001,-4.741768958333336,-0.6774446875000001,-9999,1.4208125,1.13903081875,254.64254166666672,258.55416666666673,-6.727544999999997,2.6177817206250005,0.25991666666666663,91.08910416666664,99.07668750000003,-10.4305625,0.0,26.79166666666667,0.4847291666666668,-0.04121727729898232,0.6865331919501841,-15.683912977102349,3.0
20140107,-9999,-9999,-9999,-9999,-9999,2.9924966046511634,1.9680194375000009,250.4137209302325,250.43354166666663,-1.8986709302325575,-9999,4.857378832291666,0.20443437499999995,90.60520833333334,98.994,-12.953014583333335,0.0,26.68958333333333,0.1171474375,0.12169881249999998,-6.6168708333333335,-6.188789583333333,3.35296875,7.0532875000000015,0.02168467708333333,0.449267903125,0.19868642291666666,0.28649006250000003,90.60000833333336,0.4177887499999999,0.4275810416666666,-4.234373333333333,-0.3590027083333334,-9999,2.68075,1.9680194375000009,249.58124999999995,250.43354166666663,-1.9683364583333327,4.857378832291666,0.20470833333333333,90.60520833333334,98.728875,-12.797291666666665,0.0,26.68958333333333,0.419875,0.09794034807724003,0.6930400808671231,-16.910292162022902,3.0
20140108,-9999,-9999,-9999,-9999,-9999,1.461245083333333,1.1593627708333334,259.74791666666675,261.51395833333333,-1.737329602083334,-9999,3.8365937729166655,0.216405625,91.05633333333333,-9999,-11.923604166666665,0.0,26.92916666666667,0.05815197916666665,0.07311290833333332,-7.940437500000002,-6.658789583333334,3.342172340425532,5.192548936170211,0.14215562499999998,0.5093025325000001,0.13755308749999998,0.2948227083333333,181.44354166666665,0.37360583333333336,0.36714291666666615,-6.589720833333337,-1.0162429166666664,-9999,1.4612291666666666,1.1593627708333334,259.35791666666665,261.51395833333333,-1.737329602083334,3.8365937729166655,0.2167083333333334,91.05633333333333,98.01393749999998,-12.007124999999995,0.0,26.92916666666667,0.37122916666666667,0.13588501762051072,0.7129058274342471,-20.829310950293713,3.0
20140109,-9999,-9999,-9999,-9999,-9999,2.2832577083333336,1.9336186458333335,245.77229166666663,246.33979166666663,-0.6475258958333331,-9999,5.744372054166668,0.2240210416666666,87.496875,-9999,-15.684729166666665,0.0,27.256249999999994,0.057821,0.06963783333333333,-7.7279020833333325,-6.277314583333335,3.3454083333333333,4.648895833333333,-0.7775302145833329,0.43928820729166657,0.16952514583333333,0.14213147916666666,153.74095833333334,0.24356645833333335,1.2168133333333329,1.2103643749999995,-0.4215556249999999,-9999,2.2832708333333334,1.9336186458333335,245.65125,246.33979166666663,-0.6475258958333331,5.744372054166668,0.22375000000000006,87.496875,98.03933333333332,-15.74314583333333,0.0,27.256249999999994,0.2426458333333333,-0.09065398795959202,0.7037780194215721,-24.145453094149808,3.0
20140110,-9999,-9999,-9999,-9999,-9999,1.524943125,1.94714260625,214.39291666666668,213.70895833333338,-0.4893413125000002,-9999,6.37170786416667,0.17584893750000005,79.17483333333331,-9999,-24.062395833333333,0.0,27.51875,0.03387893958333333,0.04460018958333334,-8.302562499999999,-7.0233333333333325,3.3374317073170734,4.323581395348837,-0.15619640625,0.233085538125,0.12436604166666665,0.04534271287708331,98.95197916666666,0.3036129166666666,0.3892822916666669,-2.990184166666667,-0.3309973958333334,-9999,1.5249375000000005,1.94714260625,213.29666666666668,213.70895833333338,-0.4893413125000002,6.37170786416667,0.17422916666666666,79.17483333333331,98.57341666666667,-24.352729166666666,0.0,27.51875,0.3039166666666667,-0.6010926002314062,0.8000422172603283,-22.73069914425957,3.0
20140111,-9999,-9999,-9999,-9999,-9999,5.276625,4.016954997916667,168.94062499999995,167.65104166666669,1.059660375,-9999,8.55393253125,0.08502606250000001,65.93387500000001,-9999,-37.072833333333335,0.0,27.66875,-0.14053827708333336,-0.14079666375,-11.304189583333333,-11.362954166666665,3.29235,3.9262,-0.4091658333333334,0.0077535647916666655,0.16826916666666664,5.238452408429167e-06,136.92724791666663,0.3542314583333334,0.41692145833333344,-6.182262499999998,-0.4179464583333332,-9999,5.276625000000001,4.016954997916667,168.3189583333333,167.65104166666669,1.059660375,8.55393253125,0.08366666666666668,65.93387500000001,98.0615625,-37.25477083333333,0.0,27.66875,0.3572916666666666,-1.3335055112916907,0.8829523188695677,-21.66740213295156,3.0
20140112,-9999,-9999,-9999,-9999,-9999,7.26580625,4.8307925,160.35750000000004,159.37729166666668,2.128847916666667,-9999,9.093399083333336,0.07623485416666669,62.35814583333333,-9999,-38.99589583333333,0.0,27.254166666666666,-0.4140527083333333,-0.4072775,-17.085083333333333,-16.49652083333333,-9999,-9999,-0.5538354166666665,0.0014494612499999992,0.190625,4.761686575833334e-08,168.09646666666663,0.3503804166666667,0.5552849999999997,-3.0059812499999983,-0.2967396875,-9999,7.265812499999999,4.8307925,160.19145833333334,159.37729166666668,2.128847916666667,9.093399083333336,0.07627083333333334,62.35814583333333,97.58122916666667,-39.002104166666655,0.0,27.254166666666666,0.34956250000000005,-1.4038591955094717,0.8706776127267989,-20.30418889895189,3.0
